id,cuisine
18009,southern_us
28583,southern_us
41580,korean
29752,cajun_creole
35687,italian
38527,mexican
19666,italian
41217,chinese
28753,mexican
22659,moroccan
21749,italian
44967,italian
42969,indian
44883,italian
20827,italian
23196,greek
35387,mexican
33780,southern_us
19001,italian
16526,southern_us
42455,japanese
47453,indian
42478,italian
11885,mexican
16585,italian
29639,southern_us
26245,thai
38516,chinese
47520,italian
26212,italian
23696,mexican
14926,indian
13292,italian
27346,japanese
1384,chinese
15959,mexican
42297,russian
46235,indian
21181,indian
9809,cajun_creole
22982,cajun_creole
23120,chinese
26743,italian
12741,mexican
7050,italian
22437,italian
14760,cajun_creole
10649,italian
48065,thai
39931,chinese
32935,italian
40142,vietnamese
19103,indian
38267,italian
30512,italian
3324,chinese
26197,italian
384,japanese
47230,chinese
39748,mexican
41038,southern_us
24878,mexican
42624,italian
45706,mexican
8874,mexican
23878,cajun_creole
47234,italian
24075,thai
46323,italian
22562,italian
11358,mexican
9201,indian
38620,thai
47638,italian
21238,indian
11053,chinese
46602,indian
13937,mexican
21876,southern_us
20798,greek
24381,chinese
48178,spanish
45832,italian
27560,chinese
23247,mexican
28975,southern_us
43230,greek
9126,italian
13021,cajun_creole
28194,chinese
25617,italian
36125,italian
16454,mexican
1607,chinese
38526,moroccan
18755,southern_us
12035,french
16047,italian
15419,italian
16971,indian
31459,indian
27888,southern_us
13900,italian
12376,thai
1658,korean
29431,italian
22290,mexican
28464,italian
37953,korean
20814,italian
35987,mexican
2329,italian
43237,mexican
30647,french
16675,mexican
37722,mexican
32438,japanese
20287,indian
43296,indian
6237,italian
48560,korean
20810,mexican
34951,italian
31850,filipino
47745,cajun_creole
37815,spanish
9872,italian
5592,italian
27411,thai
39320,mexican
40247,mexican
19792,indian
40754,moroccan
14365,mexican
14468,southern_us
47563,mexican
19611,italian
7163,mexican
43069,indian
27505,chinese
36500,chinese
25932,southern_us
817,italian
8471,french
48250,southern_us
9413,mexican
12097,cajun_creole
8416,indian
5892,italian
676,southern_us
47015,chinese
21891,italian
14630,italian
36195,korean
25981,mexican
39964,french
28298,indian
31954,southern_us
26620,mexican
14932,southern_us
47426,cajun_creole
1038,jamaican
8077,southern_us
37141,southern_us
45447,french
9624,mexican
45589,southern_us
7265,indian
31844,southern_us
13046,italian
9867,southern_us
29184,italian
34783,italian
2823,thai
18932,mexican
11112,mexican
12859,thai
9365,italian
44516,french
18193,korean
46545,italian
9900,italian
14815,thai
39690,italian
22193,japanese
11739,italian
27311,indian
36920,indian
7861,japanese
29248,moroccan
43142,mexican
7574,southern_us
8610,mexican
989,indian
46926,mexican
40816,thai
39726,italian
42229,southern_us
10474,italian
22140,mexican
31985,indian
46165,japanese
20860,italian
42494,italian
15968,french
20484,vietnamese
26661,thai
47182,mexican
22528,french
3861,thai
1203,italian
45040,italian
33287,indian
10097,italian
42005,irish
12423,thai
39613,italian
30276,southern_us
18686,mexican
3031,mexican
40093,italian
182,italian
46591,korean
4092,chinese
13722,southern_us
44575,italian
14989,italian
13270,italian
25529,italian
12140,indian
23127,mexican
13523,italian
41270,italian
8362,thai
11735,french
27935,italian
28198,mexican
37765,indian
33856,italian
30198,italian
42521,french
21567,french
36995,indian
24967,thai
45002,italian
48925,mexican
36914,jamaican
2280,southern_us
14729,southern_us
4594,italian
2237,moroccan
45631,moroccan
2317,chinese
23079,mexican
29333,chinese
48066,italian
15737,italian
30580,italian
1119,italian
46336,indian
5026,cajun_creole
10749,thai
31020,mexican
30805,italian
27653,italian
35060,mexican
39174,southern_us
49509,mexican
31784,thai
31408,french
36029,indian
11045,french
6561,southern_us
26992,southern_us
31179,southern_us
35099,mexican
11018,chinese
17930,mexican
21302,italian
46352,chinese
25132,mexican
7010,mexican
25850,italian
19601,mexican
7935,italian
34994,thai
25113,italian
45523,italian
34977,southern_us
7124,southern_us
27514,mexican
27178,mexican
47880,korean
