id,cuisine
18009,brazilian
28583,southern_us
41580,southern_us
29752,cajun_creole
35687,italian
38527,southern_us
19666,southern_us
41217,chinese
28753,mexican
22659,greek
21749,italian
44967,greek
42969,indian
44883,italian
20827,southern_us
23196,southern_us
35387,southern_us
33780,southern_us
19001,russian
16526,southern_us
42455,japanese
47453,indian
42478,french
11885,cajun_creole
16585,italian
29639,southern_us
26245,thai
38516,korean
47520,southern_us
26212,southern_us
23696,mexican
14926,thai
13292,southern_us
27346,southern_us
1384,chinese
15959,mexican
42297,russian
46235,indian
21181,indian
9809,southern_us
22982,cajun_creole
23120,chinese
26743,italian
12741,mexican
7050,italian
22437,italian
14760,spanish
10649,jamaican
48065,vietnamese
39931,vietnamese
32935,italian
40142,thai
19103,indian
38267,italian
30512,southern_us
3324,southern_us
26197,italian
384,japanese
47230,chinese
39748,cajun_creole
41038,southern_us
24878,indian
42624,filipino
45706,korean
8874,southern_us
23878,greek
47234,southern_us
24075,thai
46323,italian
22562,southern_us
11358,italian
9201,indian
38620,jamaican
47638,british
21238,indian
11053,japanese
46602,indian
13937,mexican
21876,southern_us
20798,southern_us
24381,chinese
48178,cajun_creole
45832,italian
27560,korean
23247,southern_us
28975,british
43230,greek
9126,southern_us
13021,cajun_creole
28194,southern_us
25617,vietnamese
36125,italian
16454,southern_us
1607,chinese
38526,moroccan
18755,southern_us
12035,french
16047,greek
15419,italian
16971,indian
31459,greek
27888,southern_us
13900,southern_us
12376,thai
1658,korean
29431,southern_us
22290,southern_us
28464,italian
37953,korean
20814,korean
35987,southern_us
2329,italian
43237,mexican
30647,british
16675,southern_us
37722,spanish
32438,chinese
20287,thai
43296,indian
6237,jamaican
48560,japanese
20810,mexican
34951,french
31850,thai
47745,cajun_creole
37815,vietnamese
9872,irish
5592,southern_us
27411,thai
39320,southern_us
40247,japanese
19792,mexican
40754,southern_us
14365,mexican
14468,southern_us
47563,mexican
19611,italian
7163,southern_us
43069,irish
27505,chinese
36500,southern_us
25932,southern_us
817,italian
8471,southern_us
48250,southern_us
9413,cajun_creole
12097,southern_us
8416,cajun_creole
5892,italian
676,southern_us
47015,korean
21891,italian
14630,italian
36195,italian
25981,southern_us
39964,southern_us
28298,southern_us
31954,greek
26620,southern_us
14932,southern_us
47426,southern_us
1038,british
8077,southern_us
37141,southern_us
45447,southern_us
9624,southern_us
45589,southern_us
7265,southern_us
31844,southern_us
13046,southern_us
9867,southern_us
29184,moroccan
34783,italian
2823,vietnamese
18932,mexican
11112,southern_us
12859,mexican
9365,italian
44516,southern_us
18193,russian
46545,southern_us
9900,southern_us
14815,thai
39690,french
22193,southern_us
11739,southern_us
27311,chinese
36920,indian
7861,southern_us
29248,indian
43142,mexican
7574,cajun_creole
8610,mexican
989,italian
46926,mexican
40816,thai
39726,chinese
42229,southern_us
10474,southern_us
22140,mexican
31985,indian
46165,japanese
20860,southern_us
42494,southern_us
15968,french
20484,vietnamese
26661,brazilian
47182,mexican
22528,southern_us
3861,thai
1203,greek
45040,korean
33287,indian
10097,jamaican
42005,southern_us
12423,french
39613,filipino
30276,southern_us
18686,southern_us
3031,southern_us
40093,greek
182,southern_us
46591,southern_us
4092,chinese
13722,russian
44575,italian
14989,southern_us
13270,british
25529,southern_us
12140,indian
23127,mexican
13523,italian
41270,southern_us
8362,southern_us
11735,southern_us
27935,italian
28198,mexican
37765,indian
33856,japanese
30198,filipino
42521,southern_us
21567,southern_us
36995,russian
24967,thai
45002,greek
48925,southern_us
36914,southern_us
2280,southern_us
14729,cajun_creole
4594,british
2237,moroccan
45631,moroccan
2317,chinese
23079,brazilian
29333,thai
48066,southern_us
15737,southern_us
30580,jamaican
1119,southern_us
46336,moroccan
5026,italian
10749,thai
31020,cajun_creole
30805,southern_us
27653,southern_us
35060,mexican
39174,indian
49509,italian
31784,irish
31408,italian
36029,brazilian
11045,cajun_creole
6561,southern_us
26992,southern_us
31179,southern_us
35099,southern_us
11018,japanese
17930,mexican
21302,southern_us
46352,japanese
25132,southern_us
7010,cajun_creole
25850,british
19601,mexican
7935,southern_us
34994,indian
25113,italian
45523,cajun_creole
34977,french
7124,southern_us
27514,moroccan
27178,mexican
47880,korean
29197,southern_us
16347,irish
20333,southern_us
29112,chinese
7510,spanish
13897,indian
35699,moroccan
20520,mexican
38920,southern_us
21775,indian
37475,japanese
40131,cajun_creole
1939,mexican
48268,cajun_creole
34815,italian
13797,southern_us
39063,chinese
29064,chinese
26896,spanish
29477,russian
3352,british
4966,southern_us
7316,brazilian
23879,mexican
16525,italian
32843,greek
39574,southern_us
32737,mexican
44788,filipino
28772,irish
34189,mexican
33719,cajun_creole
25846,indian
1423,indian
4328,southern_us
579,british
5219,indian
2314,southern_us
31143,spanish
13409,vietnamese
3281,greek
15804,filipino
40835,southern_us
39262,korean
37013,indian
14807,jamaican
47956,italian
2580,mexican
13720,southern_us
23008,japanese
5951,southern_us
39312,southern_us
6176,southern_us
17617,thai
57,mexican
43422,southern_us
49403,southern_us
44751,southern_us
21865,mexican
26584,southern_us
39355,korean
14038,southern_us
45396,mexican
49715,southern_us
41515,indian
30445,french
4090,southern_us
17207,thai
40376,southern_us
19398,southern_us
22347,vietnamese
49671,mexican
40854,italian
926,japanese
47919,southern_us
20571,italian
18866,british
48742,mexican
14577,italian
29481,southern_us
40996,southern_us
34470,french
31147,mexican
35932,southern_us
27221,southern_us
48301,italian
29925,japanese
48640,thai
22873,southern_us
10565,cajun_creole
15509,southern_us
37569,french
13306,southern_us
40474,southern_us
15182,southern_us
8609,chinese
32168,korean
1125,southern_us
25244,italian
46889,chinese
13841,filipino
47135,moroccan
29036,indian
43533,japanese
41631,brazilian
22124,russian
18836,cajun_creole
35695,southern_us
5141,indian
41894,moroccan
4972,italian
34195,vietnamese
14183,russian
15188,jamaican
8734,italian
30946,southern_us
5588,cajun_creole
49554,southern_us
1270,indian
1259,vietnamese
45986,greek
22351,southern_us
300,mexican
9278,southern_us
10021,indian
17014,southern_us
