id,cuisine
18009,italian
28583,southern_us
41580,korean
29752,cajun_creole
35687,italian
38527,mexican
19666,italian
41217,mexican
28753,mexican
22659,mexican
21749,italian
44967,italian
42969,indian
44883,italian
20827,italian
23196,italian
35387,mexican
33780,korean
19001,italian
16526,southern_us
42455,korean
47453,indian
42478,italian
11885,mexican
16585,italian
29639,italian
26245,thai
38516,korean
47520,italian
26212,italian
23696,mexican
14926,thai
13292,mexican
27346,indian
1384,korean
15959,mexican
42297,russian
46235,indian
21181,indian
9809,cajun_creole
22982,russian
23120,chinese
26743,italian
12741,mexican
7050,italian
22437,italian
14760,spanish
10649,korean
48065,thai
39931,chinese
32935,italian
40142,thai
19103,indian
38267,korean
30512,italian
3324,korean
26197,italian
384,mexican
47230,mexican
39748,spanish
41038,mexican
24878,mexican
42624,mexican
45706,korean
8874,mexican
23878,italian
47234,korean
24075,thai
46323,italian
22562,italian
11358,mexican
9201,indian
38620,thai
47638,korean
21238,indian
11053,korean
46602,indian
13937,mexican
21876,southern_us
20798,greek
24381,korean
48178,spanish
45832,italian
27560,korean
23247,mexican
28975,korean
43230,italian
9126,italian
13021,cajun_creole
28194,chinese
25617,italian
36125,italian
16454,mexican
1607,chinese
38526,mexican
18755,southern_us
12035,french
16047,italian
15419,jamaican
16971,indian
31459,indian
27888,indian
13900,mexican
12376,thai
1658,korean
29431,italian
22290,mexican
28464,italian
37953,korean
20814,italian
35987,mexican
2329,italian
43237,mexican
30647,italian
16675,mexican
37722,mexican
32438,korean
20287,jamaican
43296,indian
6237,italian
48560,korean
20810,mexican
34951,italian
31850,korean
47745,spanish
37815,spanish
9872,italian
5592,italian
27411,thai
39320,mexican
40247,mexican
19792,indian
40754,korean
14365,mexican
14468,korean
47563,mexican
19611,italian
7163,mexican
43069,russian
27505,korean
36500,italian
25932,southern_us
817,spanish
8471,french
48250,mexican
9413,mexican
12097,cajun_creole
8416,indian
5892,italian
676,mexican
47015,korean
21891,italian
14630,italian
36195,korean
25981,mexican
39964,korean
28298,indian
31954,italian
26620,mexican
14932,southern_us
47426,cajun_creole
1038,jamaican
8077,mexican
37141,mexican
45447,mexican
9624,mexican
45589,mexican
7265,indian
31844,mexican
13046,italian
9867,italian
29184,italian
34783,italian
2823,thai
18932,mexican
11112,mexican
12859,thai
9365,italian
44516,mexican
18193,korean
46545,italian
9900,italian
14815,thai
39690,italian
22193,korean
11739,mexican
27311,spanish
36920,indian
7861,korean
29248,indian
43142,mexican
7574,mexican
8610,mexican
989,indian
46926,mexican
40816,thai
39726,italian
42229,indian
10474,italian
22140,mexican
31985,indian
46165,korean
20860,italian
42494,italian
15968,french
20484,thai
26661,thai
47182,mexican
22528,italian
3861,thai
1203,italian
45040,italian
33287,indian
10097,italian
42005,russian
12423,thai
39613,italian
30276,indian
18686,mexican
3031,mexican
40093,italian
182,italian
46591,korean
4092,korean
13722,mexican
44575,spanish
14989,italian
13270,italian
25529,italian
12140,indian
23127,mexican
13523,italian
41270,italian
8362,thai
11735,italian
27935,italian
28198,mexican
37765,indian
33856,mexican
30198,italian
42521,italian
21567,italian
36995,indian
24967,thai
45002,italian
48925,mexican
36914,jamaican
2280,indian
14729,mexican
4594,italian
2237,spanish
45631,mexican
2317,korean
23079,mexican
29333,korean
48066,italian
15737,italian
30580,jamaican
1119,korean
46336,indian
5026,spanish
10749,thai
31020,mexican
30805,italian
27653,italian
35060,mexican
39174,mexican
49509,mexican
31784,thai
31408,spanish
36029,indian
11045,korean
6561,mexican
26992,mexican
31179,southern_us
35099,mexican
11018,chinese
17930,mexican
21302,italian
46352,indian
25132,spanish
7010,mexican
25850,italian
19601,mexican
7935,italian
34994,thai
25113,spanish
45523,spanish
34977,korean
7124,southern_us
27514,mexican
27178,mexican
47880,korean
29197,mexican
16347,mexican
20333,mexican
29112,korean
7510,spanish
13897,indian
35699,korean
20520,mexican
38920,mexican
21775,indian
37475,korean
40131,italian
1939,mexican
48268,spanish
34815,italian
13797,spanish
39063,chinese
29064,chinese
26896,italian
29477,italian
3352,mexican
4966,mexican
7316,italian
23879,mexican
16525,spanish
32843,korean
39574,korean
32737,mexican
44788,korean
28772,italian
34189,mexican
33719,southern_us
25846,indian
1423,indian
4328,chinese
579,french
5219,indian
2314,mexican
31143,spanish
13409,mexican
3281,italian
15804,thai
40835,spanish
39262,korean
37013,indian
14807,mexican
47956,mexican
2580,mexican
13720,italian
23008,korean
5951,thai
39312,mexican
6176,indian
17617,indian
57,mexican
43422,indian
49403,spanish
44751,italian
21865,mexican
26584,mexican
39355,korean
14038,mexican
45396,spanish
49715,mexican
41515,thai
30445,mexican
4090,mexican
17207,thai
40376,indian
19398,mexican
22347,thai
49671,mexican
40854,spanish
926,chinese
47919,mexican
20571,italian
18866,mexican
48742,cajun_creole
14577,spanish
29481,italian
40996,italian
34470,spanish
31147,mexican
35932,french
27221,spanish
48301,spanish
29925,korean
48640,thai
22873,mexican
10565,russian
15509,italian
37569,southern_us
13306,italian
40474,italian
15182,spanish
8609,korean
32168,korean
1125,thai
25244,italian
46889,korean
13841,thai
47135,moroccan
29036,indian
43533,korean
41631,italian
22124,mexican
18836,cajun_creole
35695,mexican
5141,indian
41894,spanish
4972,italian
34195,mexican
14183,korean
15188,indian
8734,italian
30946,mexican
5588,mexican
49554,italian
1270,indian
1259,korean
45986,italian
22351,italian
300,mexican
9278,jamaican
10021,indian
17014,korean
40855,italian
18362,spanish
16292,chinese
29924,indian
47174,mexican
4856,italian
15417,italian
19875,italian
42228,indian
36264,mexican
14571,mexican
23496,italian
43879,mexican
23431,indian
5499,italian
247,mexican
48795,indian
47113,korean
489,mexican
13036,korean
4838,italian
40630,indian
17576,spanish
29972,thai
8123,indian
35918,mexican
42669,mexican
24632,mexican
35740,mexican
45670,italian
28041,chinese
46688,korean
10309,thai
15367,indian
30562,indian
47151,spanish
47300,thai
31200,mexican
5749,korean
41807,indian
13990,mexican
23572,italian
872,southern_us
38085,korean
5248,korean
26309,indian
26880,mexican
41559,mexican
8059,korean
26041,thai
30019,indian
7207,indian
30309,korean
2092,mexican
8023,korean
4016,italian
24631,italian
35068,mexican
8523,mexican
28463,korean
8629,spanish
43829,spanish
22129,italian
34505,thai
38200,korean
36513,thai
32187,italian
7788,indian
31130,indian
40483,italian
2224,spanish
14143,korean
22889,mexican
17406,chinese
10451,thai
19844,italian
23416,italian
33874,italian
39951,mexican
41361,mexican
44659,indian
8836,indian
21709,indian
22993,thai
39191,italian
17182,mexican
20507,korean
42397,italian
18897,mexican
3797,thai
11041,mexican
807,russian
3514,italian
12936,thai
15050,mexican
43377,italian
10471,mexican
30721,mexican
14333,indian
6260,chinese
7712,southern_us
19048,mexican
21455,mexican
18575,cajun_creole
47647,indian
35947,mexican
14499,italian
43525,mexican
5723,mexican
48497,jamaican
43822,mexican
525,korean
30594,mexican
47948,italian
2099,indian
43863,mexican
24711,thai
15230,indian
21680,indian
36218,mexican
41622,chinese
34809,mexican
5110,italian
27214,korean
34803,korean
36822,indian
6912,korean
20373,italian
29157,italian
6327,mexican
35502,mexican
8305,indian
35598,mexican
48538,indian
49358,indian
44506,mexican
39146,indian
29270,mexican
20560,mexican
24169,mexican
41537,italian
10431,spanish
31517,mexican
34049,chinese
26964,mexican
49655,italian
9101,italian
30377,italian
7046,indian
47969,mexican
18971,southern_us
38891,spanish
29506,thai
40305,mexican
21255,cajun_creole
15578,mexican
24894,mexican
32089,chinese
46097,thai
40982,italian
12543,mexican
38366,southern_us
32925,spanish
17506,thai
48389,mexican
41804,korean
9961,korean
24939,indian
39599,italian
45838,mexican
48875,indian
25531,korean
3009,spanish
31965,mexican
16901,italian
13370,italian
2954,thai
40353,italian
8207,jamaican
10933,korean
38206,indian
14110,mexican
19128,italian
32616,indian
27748,mexican
31858,mexican
20510,spanish
17602,thai
35665,korean
46589,indian
8178,mexican
34880,italian
42527,mexican
29682,korean
32166,thai
30343,korean
15385,thai
18372,thai
29211,mexican
23269,korean
4561,korean
27365,thai
49032,korean
22064,italian
12060,southern_us
47834,southern_us
25815,italian
34036,korean
19326,chinese
44078,thai
31090,spanish
17485,italian
708,french
5350,italian
29754,french
18309,italian
46871,spanish
27300,mexican
41890,mexican
49548,jamaican
11392,italian
1354,thai
48819,southern_us
19097,mexican
42113,spanish
24060,thai
25849,spanish
4543,mexican
25306,italian
41966,italian
48719,indian
48191,thai
8826,italian
42703,mexican
16083,mexican
26613,korean
28088,italian
39965,mexican
36239,korean
4322,indian
9951,italian
3045,mexican
28585,mexican
39841,italian
25913,mexican
39715,thai
23135,italian
47022,indian
24160,mexican
18619,italian
12574,korean
22681,indian
33692,italian
538,spanish
22118,korean
21890,korean
36340,mexican
27973,italian
12870,mexican
22564,korean
35063,mexican
7000,italian
11318,indian
47001,italian
11395,korean
23507,mexican
47242,mexican
48957,italian
