id,cuisine
18009,filipino
28583,french
41580,cajun_creole
29752,cajun_creole
35687,southern_us
38527,southern_us
19666,mexican
41217,thai
28753,mexican
22659,british
21749,italian
44967,italian
42969,indian
44883,italian
20827,southern_us
23196,french
35387,mexican
33780,southern_us
19001,mexican
16526,southern_us
42455,japanese
47453,indian
42478,french
11885,vietnamese
16585,french
29639,southern_us
26245,thai
38516,korean
47520,mexican
26212,italian
23696,mexican
14926,thai
13292,french
27346,japanese
1384,korean
15959,indian
42297,russian
46235,indian
21181,indian
9809,cajun_creole
22982,cajun_creole
23120,chinese
26743,french
12741,mexican
7050,french
22437,italian
14760,spanish
10649,indian
48065,french
39931,thai
32935,french
40142,thai
19103,indian
38267,italian
30512,italian
3324,japanese
26197,french
384,japanese
47230,french
39748,cajun_creole
41038,french
24878,mexican
42624,filipino
45706,korean
8874,mexican
23878,cajun_creole
47234,filipino
24075,thai
46323,french
22562,italian
11358,french
9201,indian
38620,filipino
47638,southern_us
21238,indian
11053,japanese
46602,indian
13937,mexican
21876,southern_us
20798,cajun_creole
24381,filipino
48178,filipino
45832,french
27560,korean
23247,mexican
28975,french
43230,italian
9126,french
13021,cajun_creole
28194,chinese
25617,jamaican
36125,italian
16454,mexican
1607,chinese
38526,moroccan
18755,southern_us
12035,french
16047,italian
15419,italian
16971,indian
31459,southern_us
27888,french
13900,italian
12376,thai
1658,japanese
29431,cajun_creole
22290,chinese
28464,italian
37953,korean
20814,filipino
35987,mexican
2329,italian
43237,filipino
30647,french
16675,italian
37722,mexican
32438,japanese
20287,thai
43296,indian
6237,italian
48560,korean
20810,mexican
34951,french
31850,filipino
47745,cajun_creole
37815,japanese
9872,italian
5592,italian
27411,thai
39320,mexican
40247,french
19792,mexican
40754,russian
14365,mexican
14468,southern_us
47563,mexican
19611,french
7163,mexican
43069,filipino
27505,chinese
36500,thai
25932,southern_us
817,italian
8471,french
48250,southern_us
9413,cajun_creole
12097,cajun_creole
8416,cajun_creole
5892,french
676,mexican
47015,japanese
21891,french
14630,italian
36195,japanese
25981,mexican
39964,french
28298,indian
31954,mexican
26620,mexican
14932,southern_us
47426,thai
1038,jamaican
8077,southern_us
37141,southern_us
45447,french
9624,mexican
45589,moroccan
7265,french
31844,southern_us
13046,italian
9867,cajun_creole
29184,italian
34783,french
2823,thai
18932,mexican
11112,mexican
12859,thai
9365,french
44516,southern_us
18193,filipino
46545,italian
9900,italian
14815,thai
39690,french
22193,southern_us
11739,japanese
27311,korean
36920,indian
7861,japanese
29248,moroccan
43142,mexican
7574,southern_us
8610,mexican
989,french
46926,mexican
40816,thai
39726,japanese
42229,southern_us
10474,italian
22140,mexican
31985,indian
46165,japanese
20860,italian
42494,italian
15968,french
20484,thai
26661,thai
47182,mexican
22528,french
3861,thai
1203,french
45040,french
33287,indian
10097,british
42005,southern_us
12423,thai
39613,filipino
30276,filipino
18686,mexican
3031,french
40093,italian
182,french
46591,mexican
4092,korean
13722,southern_us
44575,italian
14989,french
13270,french
25529,italian
12140,indian
23127,mexican
13523,italian
41270,italian
8362,thai
11735,french
27935,french
28198,mexican
37765,indian
33856,french
30198,french
42521,cajun_creole
21567,french
36995,french
24967,thai
45002,southern_us
48925,japanese
36914,mexican
2280,southern_us
14729,southern_us
4594,cajun_creole
2237,moroccan
45631,moroccan
2317,chinese
23079,filipino
29333,filipino
48066,southern_us
15737,southern_us
30580,jamaican
1119,french
46336,moroccan
5026,cajun_creole
10749,indian
31020,mexican
30805,korean
27653,cajun_creole
35060,mexican
39174,southern_us
49509,cajun_creole
31784,thai
31408,french
36029,mexican
11045,french
6561,southern_us
26992,thai
31179,southern_us
35099,mexican
11018,chinese
17930,mexican
21302,italian
46352,thai
25132,mexican
7010,mexican
25850,southern_us
19601,mexican
7935,italian
34994,filipino
25113,italian
45523,filipino
34977,southern_us
7124,southern_us
27514,french
27178,mexican
47880,korean
29197,french
16347,southern_us
20333,mexican
29112,korean
7510,filipino
13897,thai
35699,moroccan
20520,mexican
38920,mexican
21775,indian
37475,japanese
40131,cajun_creole
1939,mexican
48268,cajun_creole
34815,italian
13797,italian
39063,chinese
29064,thai
26896,filipino
29477,italian
3352,southern_us
4966,mexican
7316,cajun_creole
23879,mexican
16525,mexican
32843,mexican
39574,filipino
32737,french
44788,filipino
28772,italian
34189,mexican
33719,southern_us
25846,indian
1423,indian
4328,thai
579,french
5219,indian
2314,cajun_creole
31143,moroccan
13409,thai
3281,french
15804,filipino
40835,southern_us
39262,korean
37013,indian
14807,southern_us
47956,mexican
2580,mexican
13720,italian
23008,korean
5951,indian
39312,mexican
6176,irish
17617,indian
57,mexican
43422,indian
49403,irish
44751,russian
21865,mexican
26584,french
39355,korean
14038,irish
45396,filipino
49715,italian
41515,thai
30445,french
4090,thai
17207,thai
40376,filipino
19398,mexican
22347,thai
49671,mexican
40854,french
926,korean
47919,mexican
20571,italian
18866,russian
48742,mexican
14577,filipino
29481,italian
40996,italian
34470,moroccan
31147,mexican
35932,french
27221,italian
48301,french
29925,korean
48640,thai
22873,french
10565,cajun_creole
15509,french
37569,cajun_creole
13306,japanese
40474,french
15182,indian
8609,japanese
32168,japanese
1125,thai
25244,italian
46889,chinese
13841,filipino
47135,moroccan
29036,indian
43533,japanese
41631,cajun_creole
22124,southern_us
18836,cajun_creole
35695,french
5141,indian
41894,moroccan
4972,italian
34195,filipino
14183,cajun_creole
15188,japanese
8734,french
30946,cajun_creole
5588,southern_us
49554,southern_us
1270,indian
1259,vietnamese
45986,french
22351,french
300,mexican
9278,southern_us
10021,indian
17014,korean
40855,italian
18362,korean
16292,chinese
29924,indian
47174,southern_us
4856,italian
15417,french
19875,filipino
42228,indian
36264,mexican
14571,southern_us
23496,chinese
43879,mexican
23431,indian
5499,french
247,filipino
48795,indian
47113,french
489,mexican
13036,filipino
4838,italian
40630,indian
17576,french
29972,thai
8123,indian
35918,mexican
42669,southern_us
24632,filipino
35740,mexican
45670,italian
28041,filipino
46688,japanese
10309,thai
15367,moroccan
30562,southern_us
47151,moroccan
47300,thai
31200,mexican
5749,french
41807,french
13990,mexican
23572,cajun_creole
872,southern_us
38085,filipino
5248,southern_us
26309,cajun_creole
26880,mexican
41559,mexican
8059,southern_us
26041,thai
30019,indian
7207,indian
30309,french
2092,french
8023,korean
4016,british
24631,french
35068,southern_us
8523,mexican
28463,french
8629,french
43829,cajun_creole
22129,southern_us
34505,chinese
38200,filipino
36513,japanese
32187,italian
7788,southern_us
31130,thai
40483,southern_us
2224,filipino
14143,filipino
22889,mexican
17406,chinese
10451,thai
19844,french
23416,russian
33874,french
39951,italian
41361,mexican
44659,moroccan
8836,irish
21709,indian
22993,thai
39191,southern_us
17182,mexican
20507,korean
42397,italian
18897,french
3797,thai
11041,mexican
807,british
3514,italian
12936,thai
15050,southern_us
43377,french
10471,filipino
30721,mexican
14333,indian
6260,chinese
7712,filipino
19048,southern_us
21455,mexican
18575,cajun_creole
47647,filipino
35947,mexican
14499,italian
43525,british
5723,cajun_creole
48497,french
43822,french
525,russian
30594,mexican
47948,southern_us
2099,indian
43863,mexican
24711,thai
15230,indian
21680,indian
36218,mexican
41622,filipino
34809,italian
5110,southern_us
27214,french
34803,french
36822,indian
6912,vietnamese
20373,french
29157,french
6327,mexican
35502,mexican
8305,french
35598,french
48538,indian
49358,indian
44506,mexican
39146,indian
29270,french
20560,southern_us
24169,southern_us
41537,french
10431,french
31517,french
34049,chinese
26964,mexican
49655,italian
9101,cajun_creole
30377,french
7046,indian
47969,mexican
18971,southern_us
38891,cajun_creole
29506,thai
40305,cajun_creole
21255,indian
15578,mexican
24894,southern_us
32089,filipino
46097,filipino
40982,italian
12543,filipino
38366,southern_us
32925,cajun_creole
17506,thai
48389,southern_us
41804,korean
9961,thai
24939,indian
39599,cajun_creole
45838,mexican
48875,indian
25531,korean
3009,cajun_creole
31965,french
16901,italian
13370,italian
2954,filipino
40353,french
8207,jamaican
10933,korean
38206,southern_us
14110,moroccan
19128,cajun_creole
32616,indian
27748,mexican
31858,italian
20510,southern_us
17602,thai
35665,japanese
46589,indian
8178,mexican
34880,italian
42527,mexican
29682,filipino
32166,thai
30343,filipino
15385,cajun_creole
18372,japanese
29211,southern_us
23269,japanese
4561,japanese
27365,thai
49032,japanese
22064,french
12060,cajun_creole
47834,southern_us
25815,southern_us
34036,filipino
19326,filipino
44078,thai
31090,french
17485,southern_us
708,french
5350,french
29754,french
18309,italian
46871,french
27300,southern_us
41890,mexican
49548,southern_us
11392,french
1354,thai
48819,southern_us
19097,cajun_creole
42113,french
24060,thai
25849,mexican
4543,french
25306,southern_us
41966,french
48719,indian
48191,thai
8826,french
42703,mexican
16083,french
26613,mexican
28088,italian
39965,southern_us
36239,french
4322,moroccan
9951,french
3045,mexican
28585,french
39841,italian
25913,mexican
39715,thai
23135,mexican
47022,indian
24160,southern_us
18619,italian
12574,korean
22681,indian
33692,cajun_creole
538,mexican
22118,korean
21890,french
36340,french
27973,french
12870,mexican
22564,japanese
35063,japanese
7000,cajun_creole
11318,moroccan
47001,french
11395,japanese
23507,thai
47242,french
48957,italian
17721,italian
25138,french
47438,moroccan
47162,british
42459,french
6486,indian
24116,indian
31596,chinese
38887,chinese
10665,jamaican
13712,filipino
2633,french
35784,cajun_creole
45204,french
46722,southern_us
34949,southern_us
35321,filipino
46430,french
34431,french
30890,filipino
42132,filipino
15702,thai
47719,jamaican
45160,italian
20600,filipino
10800,italian
30479,mexican
9457,cajun_creole
26571,filipino
42942,cajun_creole
36635,mexican
43617,filipino
16911,mexican
122,mexican
22340,french
37007,french
23595,cajun_creole
25233,french
5503,chinese
47338,thai
44695,vietnamese
7141,southern_us
14564,french
19655,french
35326,indian
35922,mexican
28171,italian
1322,italian
14923,southern_us
42344,italian
16380,mexican
15233,indian
8338,chinese
41014,moroccan
30440,mexican
23043,filipino
20788,southern_us
14375,southern_us
1184,filipino
34280,southern_us
46171,cajun_creole
31834,japanese
14759,mexican
15855,korean
6662,italian
15056,indian
34873,filipino
20089,cajun_creole
20015,mexican
18402,french
6418,southern_us
1454,thai
14070,thai
26424,japanese
27349,indian
26459,korean
13151,french
12264,french
18366,french
46851,indian
18954,italian
39858,southern_us
43500,irish
21656,french
10505,chinese
5313,moroccan
28951,japanese
19961,indian
1795,italian
9917,southern_us
26180,mexican
9726,italian
47689,cajun_creole
7866,mexican
41625,mexican
35160,southern_us
4430,southern_us
39082,french
46186,indian
11988,indian
24177,french
31849,italian
41194,moroccan
36968,mexican
42330,chinese
36791,thai
19704,italian
4933,indian
4255,mexican
37105,italian
35848,mexican
17416,mexican
39066,french
36270,cajun_creole
24406,filipino
20517,mexican
27630,mexican
19670,french
4685,french
45260,british
378,japanese
40841,cajun_creole
27632,japanese
12193,mexican
38047,mexican
10170,italian
25043,indian
23851,italian
14743,filipino
13294,french
26466,filipino
32002,french
37526,southern_us
8888,southern_us
38945,southern_us
38546,cajun_creole
38869,cajun_creole
10556,mexican
3296,french
25977,mexican
32025,cajun_creole
44087,italian
32762,british
824,italian
44636,italian
542,thai
38218,jamaican
41930,thai
1987,thai
37378,southern_us
8873,french
1513,korean
44013,mexican
38042,indian
11576,jamaican
24510,french
823,italian
23443,thai
34870,indian
3846,southern_us
14993,french
16854,mexican
5886,mexican
33793,italian
2999,southern_us
20843,mexican
29153,chinese
33790,italian
16516,indian
37887,french
18466,indian
48033,french
45404,french
4175,mexican
31986,italian
38555,indian
26832,korean
19810,thai
49086,southern_us
39579,cajun_creole
25551,southern_us
42549,indian
22052,mexican
45632,italian
4143,mexican
11310,french
32839,japanese
48171,korean
22896,cajun_creole
10878,french
31643,mexican
47624,indian
35141,filipino
13498,filipino
24566,french
16533,french
15437,mexican
19426,italian
32416,mexican
2427,cajun_creole
9178,southern_us
40606,moroccan
28450,japanese
7946,french
21756,french
17843,filipino
44066,mexican
7427,chinese
11297,french
42965,french
23067,french
35066,thai
27938,italian
39075,french
20200,southern_us
19823,french
12336,chinese
34714,cajun_creole
