id,cuisine
18009,indian
28583,japanese
41580,italian
29752,cajun_creole
35687,italian
38527,southern_us
19666,chinese
41217,chinese
28753,mexican
22659,greek
21749,italian
44967,greek
42969,indian
44883,italian
20827,chinese
23196,mexican
35387,chinese
33780,chinese
19001,indian
16526,southern_us
42455,japanese
47453,indian
42478,mexican
11885,indian
16585,italian
29639,greek
26245,thai
38516,chinese
47520,chinese
26212,chinese
23696,mexican
14926,thai
13292,chinese
27346,indian
1384,chinese
15959,mexican
42297,russian
46235,indian
21181,indian
9809,cajun_creole
22982,cajun_creole
23120,chinese
26743,italian
12741,mexican
7050,greek
22437,italian
14760,spanish
10649,japanese
48065,vietnamese
39931,chinese
32935,italian
40142,vietnamese
19103,indian
38267,italian
30512,italian
3324,chinese
26197,italian
384,japanese
47230,chinese
39748,jamaican
41038,japanese
24878,mexican
42624,filipino
45706,indian
8874,chinese
23878,greek
47234,chinese
24075,thai
46323,italian
22562,italian
11358,italian
9201,indian
38620,brazilian
47638,japanese
21238,indian
11053,japanese
46602,indian
13937,mexican
21876,southern_us
20798,italian
24381,chinese
48178,cajun_creole
45832,italian
27560,korean
23247,mexican
28975,greek
43230,greek
9126,italian
13021,cajun_creole
28194,chinese
25617,mexican
36125,italian
16454,mexican
1607,chinese
38526,indian
18755,japanese
12035,indian
16047,greek
15419,italian
16971,indian
31459,greek
27888,irish
13900,italian
12376,japanese
1658,korean
29431,mexican
22290,italian
28464,italian
37953,korean
20814,chinese
35987,mexican
2329,italian
43237,mexican
30647,irish
16675,chinese
37722,indian
32438,chinese
20287,thai
43296,indian
6237,greek
48560,japanese
20810,mexican
34951,italian
31850,chinese
47745,cajun_creole
37815,mexican
9872,italian
5592,italian
27411,vietnamese
39320,irish
40247,chinese
19792,mexican
40754,chinese
14365,mexican
14468,indian
47563,mexican
19611,italian
7163,chinese
43069,korean
27505,chinese
36500,filipino
25932,southern_us
817,italian
8471,greek
48250,indian
9413,cajun_creole
12097,chinese
8416,mexican
5892,italian
676,chinese
47015,chinese
21891,indian
14630,italian
36195,korean
25981,chinese
39964,irish
28298,indian
31954,mexican
26620,chinese
14932,southern_us
47426,japanese
1038,southern_us
8077,southern_us
37141,southern_us
45447,italian
9624,mexican
45589,chinese
7265,chinese
31844,chinese
13046,italian
9867,italian
29184,moroccan
34783,italian
2823,vietnamese
18932,mexican
11112,mexican
12859,mexican
9365,italian
44516,chinese
18193,irish
46545,italian
9900,italian
14815,thai
39690,italian
22193,southern_us
11739,chinese
27311,chinese
36920,indian
7861,chinese
29248,indian
43142,mexican
7574,italian
8610,mexican
989,italian
46926,mexican
40816,thai
39726,chinese
42229,southern_us
10474,chinese
22140,mexican
31985,indian
46165,japanese
20860,italian
42494,italian
15968,irish
20484,italian
26661,brazilian
47182,mexican
22528,southern_us
3861,thai
1203,italian
45040,chinese
33287,indian
10097,chinese
42005,japanese
12423,spanish
39613,indian
30276,japanese
18686,chinese
3031,mexican
40093,greek
182,chinese
46591,mexican
4092,chinese
13722,southern_us
44575,italian
14989,italian
13270,italian
25529,italian
12140,indian
23127,mexican
13523,italian
41270,italian
8362,chinese
11735,chinese
27935,italian
28198,mexican
37765,indian
33856,japanese
30198,filipino
42521,southern_us
21567,italian
36995,russian
24967,thai
45002,greek
48925,chinese
36914,chinese
2280,southern_us
14729,cajun_creole
4594,italian
2237,mexican
45631,moroccan
2317,chinese
23079,british
29333,chinese
48066,indian
15737,italian
30580,jamaican
1119,chinese
46336,moroccan
5026,italian
10749,thai
31020,mexican
30805,japanese
27653,chinese
35060,mexican
39174,indian
49509,italian
31784,greek
31408,italian
36029,filipino
11045,mexican
6561,southern_us
26992,irish
31179,southern_us
35099,mexican
11018,japanese
17930,mexican
21302,italian
46352,japanese
25132,mexican
7010,indian
25850,chinese
19601,mexican
7935,italian
34994,indian
25113,italian
45523,mexican
34977,filipino
7124,italian
27514,filipino
27178,mexican
47880,korean
29197,japanese
16347,russian
20333,chinese
29112,chinese
7510,italian
13897,indian
35699,moroccan
20520,mexican
38920,mexican
21775,indian
37475,japanese
40131,italian
1939,mexican
48268,mexican
34815,greek
13797,chinese
39063,chinese
29064,chinese
26896,spanish
29477,greek
3352,italian
4966,chinese
7316,italian
23879,mexican
16525,italian
32843,chinese
39574,japanese
32737,mexican
44788,filipino
28772,italian
34189,mexican
33719,cajun_creole
25846,indian
1423,indian
4328,italian
579,chinese
5219,indian
2314,southern_us
31143,italian
13409,korean
