id,cuisine
18009,moroccan
28583,french
41580,moroccan
29752,moroccan
35687,moroccan
38527,french
19666,french
41217,moroccan
28753,italian
22659,moroccan
21749,italian
44967,italian
42969,moroccan
44883,italian
20827,moroccan
23196,italian
35387,french
33780,french
19001,italian
16526,moroccan
42455,moroccan
47453,french
42478,moroccan
11885,moroccan
16585,french
29639,moroccan
26245,thai
38516,moroccan
47520,moroccan
26212,greek
23696,italian
14926,moroccan
13292,french
27346,moroccan
1384,moroccan
15959,moroccan
42297,moroccan
46235,moroccan
21181,moroccan
9809,moroccan
22982,moroccan
23120,moroccan
26743,french
12741,italian
7050,moroccan
22437,moroccan
14760,moroccan
10649,french
48065,moroccan
39931,italian
32935,moroccan
40142,thai
19103,moroccan
38267,italian
30512,italian
3324,moroccan
26197,french
384,thai
47230,moroccan
39748,moroccan
41038,french
24878,italian
42624,moroccan
45706,italian
8874,french
23878,moroccan
47234,italian
24075,thai
46323,italian
22562,italian
11358,moroccan
9201,moroccan
38620,moroccan
47638,french
21238,moroccan
11053,moroccan
46602,moroccan
13937,moroccan
21876,moroccan
20798,moroccan
24381,moroccan
48178,moroccan
45832,moroccan
27560,korean
23247,french
28975,french
43230,moroccan
9126,italian
13021,moroccan
28194,moroccan
25617,thai
36125,italian
16454,italian
1607,moroccan
38526,moroccan
18755,italian
12035,french
16047,italian
15419,moroccan
16971,moroccan
31459,french
27888,french
13900,italian
12376,thai
1658,korean
29431,italian
22290,italian
28464,italian
37953,korean
20814,french
35987,italian
2329,italian
43237,italian
30647,french
16675,italian
37722,moroccan
32438,moroccan
20287,moroccan
43296,moroccan
6237,italian
48560,korean
20810,italian
34951,french
31850,french
47745,moroccan
37815,moroccan
9872,italian
5592,moroccan
27411,thai
39320,italian
40247,french
19792,thai
40754,french
14365,moroccan
14468,moroccan
47563,moroccan
19611,moroccan
7163,italian
43069,moroccan
27505,moroccan
36500,moroccan
25932,moroccan
817,moroccan
8471,french
48250,moroccan
9413,moroccan
12097,cajun_creole
8416,moroccan
5892,italian
676,moroccan
47015,moroccan
21891,moroccan
14630,moroccan
36195,moroccan
25981,italian
39964,cajun_creole
28298,greek
31954,moroccan
26620,brazilian
14932,moroccan
47426,brazilian
1038,moroccan
8077,french
37141,french
45447,french
9624,italian
45589,italian
7265,moroccan
31844,moroccan
13046,italian
9867,cajun_creole
29184,italian
34783,moroccan
2823,thai
18932,thai
11112,italian
12859,thai
9365,italian
44516,french
18193,french
46545,italian
9900,italian
14815,thai
39690,french
22193,french
11739,french
27311,moroccan
36920,moroccan
7861,french
29248,moroccan
43142,italian
7574,moroccan
8610,italian
989,moroccan
46926,moroccan
40816,brazilian
39726,indian
42229,moroccan
10474,italian
22140,italian
31985,moroccan
46165,moroccan
20860,italian
42494,italian
15968,moroccan
20484,thai
26661,thai
47182,italian
22528,moroccan
3861,brazilian
1203,moroccan
45040,moroccan
33287,moroccan
10097,moroccan
42005,french
12423,moroccan
39613,moroccan
30276,french
18686,italian
3031,french
40093,italian
182,moroccan
46591,french
4092,moroccan
13722,french
44575,french
14989,italian
13270,french
25529,italian
12140,moroccan
23127,moroccan
13523,italian
41270,italian
8362,moroccan
11735,french
27935,french
28198,italian
37765,thai
33856,moroccan
30198,italian
42521,french
21567,french
36995,french
24967,thai
45002,french
48925,italian
36914,french
2280,french
14729,moroccan
4594,french
2237,moroccan
45631,moroccan
2317,moroccan
23079,moroccan
29333,moroccan
48066,french
15737,italian
30580,moroccan
1119,moroccan
46336,moroccan
5026,italian
10749,moroccan
31020,italian
30805,moroccan
27653,moroccan
35060,moroccan
39174,moroccan
49509,moroccan
31784,french
31408,moroccan
36029,moroccan
11045,french
6561,french
26992,french
31179,moroccan
35099,moroccan
11018,moroccan
17930,italian
21302,brazilian
46352,thai
25132,italian
7010,french
25850,italian
19601,italian
7935,italian
34994,italian
25113,italian
45523,moroccan
34977,moroccan
7124,french
27514,brazilian
27178,italian
47880,moroccan
29197,french
16347,french
20333,thai
29112,moroccan
7510,moroccan
13897,moroccan
35699,moroccan
20520,moroccan
38920,brazilian
21775,moroccan
37475,moroccan
40131,moroccan
1939,italian
48268,moroccan
34815,moroccan
13797,italian
39063,moroccan
29064,moroccan
26896,italian
29477,moroccan
3352,moroccan
4966,italian
7316,italian
23879,italian
16525,moroccan
32843,italian
39574,italian
32737,moroccan
44788,moroccan
28772,italian
34189,thai
33719,italian
25846,moroccan
1423,moroccan
4328,moroccan
579,french
5219,moroccan
2314,moroccan
31143,moroccan
13409,thai
3281,greek
15804,thai
40835,thai
39262,korean
37013,moroccan
14807,moroccan
47956,moroccan
2580,italian
13720,italian
23008,moroccan
5951,moroccan
39312,french
6176,french
17617,moroccan
57,italian
43422,moroccan
49403,french
44751,french
21865,thai
26584,italian
39355,korean
14038,brazilian
45396,moroccan
49715,italian
41515,thai
30445,moroccan
4090,french
17207,brazilian
40376,french
19398,italian
22347,moroccan
49671,italian
40854,italian
926,moroccan
47919,moroccan
20571,italian
18866,french
48742,moroccan
14577,italian
29481,italian
40996,brazilian
34470,moroccan
31147,italian
35932,italian
27221,italian
48301,moroccan
29925,italian
48640,moroccan
22873,french
10565,moroccan
15509,italian
37569,french
13306,moroccan
40474,italian
15182,french
8609,moroccan
32168,moroccan
1125,brazilian
25244,italian
46889,moroccan
13841,moroccan
47135,moroccan
29036,moroccan
43533,korean
41631,brazilian
22124,french
18836,moroccan
35695,french
5141,moroccan
41894,moroccan
4972,moroccan
34195,thai
14183,moroccan
15188,moroccan
8734,moroccan
30946,french
5588,french
49554,french
1270,moroccan
1259,moroccan
45986,french
22351,french
300,thai
9278,moroccan
10021,moroccan
17014,moroccan
40855,italian
18362,korean
16292,italian
29924,moroccan
47174,moroccan
4856,italian
15417,moroccan
19875,moroccan
42228,moroccan
36264,italian
14571,italian
23496,italian
43879,italian
23431,moroccan
5499,italian
247,italian
48795,moroccan
47113,moroccan
489,thai
13036,moroccan
4838,moroccan
40630,moroccan
17576,moroccan
29972,thai
8123,moroccan
35918,moroccan
42669,moroccan
24632,moroccan
35740,italian
45670,brazilian
28041,moroccan
46688,korean
10309,thai
15367,moroccan
30562,french
47151,moroccan
47300,moroccan
31200,italian
5749,french
41807,french
13990,italian
23572,italian
872,french
38085,thai
5248,moroccan
26309,moroccan
26880,italian
41559,thai
8059,italian
26041,thai
30019,moroccan
7207,moroccan
30309,french
2092,french
8023,korean
4016,italian
24631,italian
35068,french
8523,italian
28463,moroccan
8629,moroccan
43829,moroccan
22129,italian
34505,moroccan
38200,italian
36513,moroccan
32187,italian
7788,moroccan
31130,moroccan
40483,moroccan
2224,italian
14143,moroccan
22889,moroccan
17406,moroccan
10451,thai
19844,french
23416,italian
33874,french
39951,italian
41361,italian
44659,moroccan
8836,french
21709,moroccan
22993,thai
39191,moroccan
17182,french
20507,korean
42397,moroccan
18897,moroccan
3797,thai
11041,brazilian
807,thai
3514,italian
12936,thai
15050,french
43377,moroccan
10471,moroccan
30721,italian
14333,moroccan
6260,moroccan
7712,moroccan
19048,french
21455,italian
18575,moroccan
47647,french
35947,italian
14499,italian
43525,moroccan
5723,moroccan
48497,italian
43822,cajun_creole
525,french
30594,italian
47948,french
2099,moroccan
43863,italian
24711,thai
15230,moroccan
21680,moroccan
36218,moroccan
41622,moroccan
34809,italian
5110,moroccan
27214,moroccan
34803,moroccan
36822,french
6912,moroccan
20373,french
29157,french
6327,moroccan
35502,moroccan
8305,moroccan
35598,moroccan
48538,moroccan
49358,moroccan
44506,italian
39146,moroccan
29270,french
20560,moroccan
24169,french
41537,italian
10431,italian
31517,cajun_creole
34049,moroccan
26964,thai
49655,italian
9101,moroccan
30377,italian
7046,moroccan
47969,italian
18971,french
38891,cajun_creole
29506,thai
40305,moroccan
21255,brazilian
15578,mexican
24894,french
32089,moroccan
46097,brazilian
40982,french
12543,moroccan
38366,moroccan
32925,cajun_creole
17506,thai
48389,moroccan
41804,korean
9961,moroccan
24939,cajun_creole
39599,french
45838,italian
48875,moroccan
25531,moroccan
3009,moroccan
31965,italian
16901,italian
13370,italian
2954,thai
40353,italian
8207,moroccan
10933,korean
38206,moroccan
14110,brazilian
19128,moroccan
32616,moroccan
27748,moroccan
31858,moroccan
20510,moroccan
17602,thai
35665,moroccan
46589,moroccan
8178,italian
34880,italian
42527,moroccan
29682,italian
32166,thai
30343,moroccan
15385,moroccan
18372,french
29211,italian
23269,korean
4561,thai
27365,thai
49032,moroccan
22064,moroccan
12060,french
47834,moroccan
25815,french
34036,moroccan
19326,moroccan
44078,thai
31090,moroccan
17485,moroccan
708,french
5350,thai
29754,french
18309,italian
46871,moroccan
27300,french
41890,brazilian
49548,moroccan
11392,moroccan
1354,brazilian
48819,french
19097,french
42113,italian
24060,thai
25849,moroccan
4543,moroccan
25306,moroccan
41966,italian
48719,moroccan
48191,thai
8826,french
42703,italian
16083,italian
26613,moroccan
28088,italian
39965,moroccan
36239,italian
4322,moroccan
9951,italian
3045,french
28585,moroccan
39841,french
25913,french
39715,cajun_creole
23135,moroccan
47022,moroccan
24160,moroccan
18619,italian
12574,korean
22681,moroccan
33692,moroccan
538,moroccan
22118,moroccan
21890,french
36340,moroccan
27973,italian
12870,moroccan
22564,french
35063,moroccan
7000,french
11318,moroccan
47001,moroccan
11395,thai
23507,french
47242,french
48957,italian
17721,italian
25138,french
47438,italian
47162,french
42459,french
6486,moroccan
24116,moroccan
31596,moroccan
38887,moroccan
10665,moroccan
13712,moroccan
2633,french
35784,moroccan
45204,moroccan
46722,french
34949,french
35321,moroccan
46430,french
34431,french
30890,moroccan
42132,moroccan
15702,thai
