id,cuisine
18009,indian
28583,japanese
41580,japanese
29752,cajun_creole
35687,japanese
38527,irish
19666,indian
41217,chinese
28753,mexican
22659,greek
21749,italian
44967,greek
42969,indian
44883,italian
20827,indian
23196,jamaican
35387,indian
33780,indian
19001,indian
16526,irish
42455,japanese
47453,indian
42478,russian
11885,indian
16585,italian
29639,british
26245,thai
38516,chinese
47520,indian
26212,indian
23696,mexican
14926,thai
13292,indian
27346,indian
1384,chinese
15959,indian
42297,russian
46235,indian
21181,indian
9809,cajun_creole
22982,cajun_creole
23120,chinese
26743,irish
12741,mexican
7050,greek
22437,greek
14760,spanish
10649,jamaican
48065,vietnamese
39931,chinese
32935,italian
40142,vietnamese
19103,indian
38267,japanese
30512,irish
3324,british
26197,irish
384,japanese
47230,chinese
39748,jamaican
41038,irish
24878,mexican
42624,jamaican
45706,indian
8874,indian
23878,greek
47234,indian
24075,thai
46323,italian
22562,irish
11358,chinese
9201,indian
38620,jamaican
47638,irish
21238,indian
11053,japanese
46602,indian
13937,mexican
21876,irish
20798,greek
24381,chinese
48178,moroccan
45832,greek
27560,korean
23247,indian
28975,british
43230,greek
9126,british
13021,cajun_creole
28194,indian
25617,vietnamese
36125,italian
16454,mexican
1607,chinese
38526,moroccan
18755,indian
12035,indian
16047,greek
15419,italian
16971,indian
31459,greek
27888,irish
13900,greek
12376,japanese
1658,korean
29431,japanese
22290,indian
28464,italian
37953,korean
20814,korean
35987,japanese
2329,italian
43237,mexican
30647,irish
16675,indian
37722,indian
32438,chinese
20287,jamaican
43296,indian
6237,greek
48560,japanese
20810,mexican
34951,irish
31850,chinese
47745,cajun_creole
37815,vietnamese
9872,irish
5592,british
27411,vietnamese
39320,irish
40247,british
19792,mexican
40754,indian
14365,mexican
14468,indian
47563,mexican
19611,russian
7163,indian
43069,irish
27505,chinese
36500,korean
25932,russian
817,moroccan
8471,jamaican
48250,indian
9413,jamaican
12097,japanese
8416,cajun_creole
5892,italian
676,indian
47015,chinese
21891,indian
14630,irish
36195,japanese
25981,indian
39964,irish
28298,indian
31954,irish
26620,indian
14932,irish
47426,japanese
1038,irish
8077,irish
37141,irish
45447,indian
9624,mexican
45589,indian
7265,indian
31844,indian
13046,japanese
9867,british
29184,moroccan
34783,greek
2823,vietnamese
18932,mexican
11112,mexican
12859,mexican
9365,italian
44516,indian
18193,russian
46545,japanese
9900,japanese
14815,thai
39690,italian
22193,irish
11739,indian
27311,chinese
36920,indian
7861,indian
29248,indian
43142,mexican
7574,indian
8610,mexican
989,italian
46926,mexican
40816,mexican
39726,japanese
42229,british
10474,indian
22140,mexican
31985,indian
46165,japanese
20860,british
42494,indian
15968,french
20484,vietnamese
26661,brazilian
47182,mexican
22528,irish
3861,indian
1203,russian
45040,irish
33287,indian
10097,jamaican
42005,british
12423,moroccan
39613,indian
30276,british
18686,indian
3031,irish
40093,greek
182,indian
46591,japanese
4092,chinese
13722,irish
44575,italian
14989,british
13270,irish
25529,japanese
12140,indian
23127,mexican
13523,italian
41270,jamaican
8362,indian
11735,indian
27935,italian
28198,mexican
37765,indian
33856,japanese
30198,greek
42521,irish
21567,irish
36995,russian
24967,thai
45002,greek
48925,indian
36914,indian
2280,irish
14729,cajun_creole
4594,british
2237,moroccan
45631,moroccan
2317,chinese
23079,russian
29333,chinese
48066,indian
15737,japanese
30580,jamaican
1119,japanese
46336,moroccan
5026,japanese
10749,thai
31020,mexican
30805,indian
27653,japanese
35060,mexican
39174,indian
49509,moroccan
31784,irish
31408,moroccan
36029,russian
11045,japanese
6561,russian
26992,irish
31179,russian
35099,mexican
11018,japanese
17930,mexican
21302,japanese
46352,japanese
25132,irish
7010,indian
25850,british
19601,mexican
7935,italian
34994,indian
25113,italian
45523,irish
34977,irish
7124,indian
27514,russian
27178,mexican
47880,korean
29197,irish
16347,irish
20333,indian
29112,chinese
7510,russian
13897,indian
35699,moroccan
20520,mexican
38920,indian
21775,indian
37475,japanese
40131,cajun_creole
1939,mexican
48268,jamaican
34815,moroccan
13797,indian
39063,chinese
29064,chinese
26896,indian
29477,irish
3352,russian
4966,indian
7316,indian
23879,mexican
16525,italian
32843,indian
39574,japanese
32737,mexican
44788,russian
28772,moroccan
34189,mexican
33719,cajun_creole
25846,indian
1423,indian
4328,japanese
579,british
5219,indian
2314,cajun_creole
31143,moroccan
13409,korean
3281,greek
15804,vietnamese
40835,japanese
39262,korean
37013,indian
14807,jamaican
47956,indian
2580,mexican
