id,cuisine
18009,mexican
28583,southern_us
41580,korean
29752,southern_us
35687,mexican
38527,mexican
19666,mexican
41217,mexican
28753,mexican
22659,moroccan
21749,mexican
44967,indian
42969,indian
44883,italian
20827,mexican
23196,southern_us
35387,mexican
33780,southern_us
19001,mexican
16526,southern_us
42455,japanese
47453,indian
42478,french
11885,mexican
16585,mexican
29639,mexican
26245,vietnamese
38516,korean
47520,mexican
26212,mexican
23696,mexican
14926,thai
13292,mexican
27346,japanese
1384,mexican
15959,mexican
42297,irish
46235,indian
21181,indian
9809,mexican
22982,mexican
23120,mexican
26743,french
12741,mexican
7050,french
22437,mexican
14760,moroccan
10649,korean
48065,thai
39931,japanese
32935,mexican
40142,vietnamese
19103,indian
38267,mexican
30512,mexican
3324,japanese
26197,moroccan
384,japanese
47230,mexican
39748,mexican
41038,southern_us
24878,mexican
42624,mexican
45706,mexican
8874,mexican
23878,mexican
47234,korean
24075,thai
46323,mexican
22562,italian
11358,mexican
9201,moroccan
38620,thai
47638,brazilian
21238,indian
11053,japanese
46602,japanese
13937,mexican
21876,southern_us
20798,mexican
24381,chinese
48178,mexican
45832,mexican
27560,korean
23247,british
28975,mexican
43230,mexican
9126,japanese
13021,mexican
28194,chinese
25617,mexican
36125,italian
16454,mexican
1607,chinese
38526,moroccan
18755,british
12035,french
16047,mexican
15419,jamaican
16971,indian
31459,southern_us
27888,southern_us
13900,mexican
12376,thai
1658,japanese
29431,mexican
22290,mexican
28464,french
37953,korean
20814,mexican
35987,mexican
2329,mexican
43237,mexican
30647,french
16675,mexican
37722,moroccan
32438,japanese
20287,filipino
43296,indian
6237,mexican
48560,korean
20810,mexican
34951,french
31850,mexican
47745,mexican
37815,mexican
9872,italian
5592,mexican
27411,thai
39320,irish
40247,mexican
19792,mexican
40754,moroccan
14365,mexican
14468,mexican
47563,mexican
19611,mexican
7163,british
43069,irish
27505,korean
36500,mexican
25932,southern_us
817,mexican
8471,french
48250,mexican
9413,mexican
12097,cajun_creole
8416,indian
5892,italian
676,brazilian
47015,japanese
21891,moroccan
14630,french
36195,japanese
25981,mexican
39964,japanese
28298,indian
31954,southern_us
26620,british
14932,southern_us
47426,southern_us
1038,jamaican
8077,southern_us
37141,jamaican
45447,mexican
9624,mexican
45589,british
7265,irish
31844,japanese
13046,italian
9867,mexican
29184,mexican
34783,moroccan
2823,thai
18932,mexican
11112,mexican
12859,thai
9365,french
44516,mexican
18193,irish
46545,italian
9900,italian
14815,thai
39690,french
22193,japanese
11739,mexican
27311,filipino
36920,indian
7861,japanese
29248,moroccan
43142,mexican
7574,mexican
8610,mexican
989,mexican
46926,mexican
40816,mexican
39726,japanese
42229,southern_us
10474,italian
22140,mexican
31985,indian
46165,japanese
20860,southern_us
42494,italian
15968,filipino
20484,vietnamese
26661,thai
47182,mexican
22528,mexican
3861,thai
1203,moroccan
45040,mexican
33287,indian
10097,mexican
42005,irish
12423,mexican
39613,mexican
30276,southern_us
18686,mexican
3031,mexican
40093,mexican
182,japanese
46591,korean
4092,mexican
13722,southern_us
44575,mexican
14989,french
13270,japanese
25529,mexican
12140,indian
23127,mexican
13523,italian
