id,cuisine
18009,irish
28583,chinese
41580,moroccan
29752,cajun_creole
35687,spanish
38527,mexican
19666,irish
41217,chinese
28753,mexican
22659,irish
21749,italian
44967,irish
42969,indian
44883,italian
20827,russian
23196,russian
35387,irish
33780,mexican
19001,mexican
16526,chinese
42455,korean
47453,indian
42478,irish
11885,vietnamese
16585,italian
29639,moroccan
26245,thai
38516,chinese
47520,mexican
26212,italian
23696,mexican
14926,thai
13292,irish
27346,korean
1384,chinese
15959,chinese
42297,russian
46235,indian
21181,indian
9809,cajun_creole
22982,moroccan
23120,chinese
26743,russian
12741,mexican
7050,moroccan
22437,russian
14760,spanish
10649,russian
48065,filipino
39931,chinese
32935,moroccan
40142,thai
19103,moroccan
38267,mexican
30512,italian
3324,chinese
26197,moroccan
384,thai
47230,chinese
39748,cajun_creole
41038,mexican
24878,chinese
42624,spanish
45706,irish
8874,mexican
23878,moroccan
47234,chinese
24075,thai
46323,spanish
22562,italian
11358,mexican
9201,moroccan
38620,thai
47638,irish
21238,indian
11053,chinese
46602,indian
13937,mexican
21876,cajun_creole
20798,mexican
24381,chinese
48178,spanish
45832,moroccan
27560,chinese
23247,russian
28975,irish
43230,russian
9126,italian
13021,spanish
28194,chinese
25617,irish
36125,italian
16454,mexican
1607,chinese
38526,moroccan
18755,mexican
12035,russian
16047,moroccan
15419,italian
16971,indian
31459,irish
27888,irish
13900,italian
12376,thai
1658,korean
29431,irish
22290,mexican
28464,italian
37953,korean
20814,moroccan
35987,mexican
2329,italian
43237,spanish
30647,russian
16675,italian
37722,moroccan
32438,chinese
20287,thai
43296,moroccan
6237,italian
48560,korean
20810,mexican
34951,irish
31850,mexican
47745,spanish
37815,moroccan
9872,italian
5592,mexican
27411,thai
39320,russian
40247,italian
19792,moroccan
40754,russian
14365,mexican
14468,irish
47563,mexican
19611,spanish
7163,mexican
43069,irish
27505,chinese
36500,chinese
25932,moroccan
817,spanish
8471,irish
48250,irish
9413,chinese
12097,cajun_creole
8416,mexican
5892,russian
676,irish
47015,chinese
21891,spanish
14630,italian
36195,chinese
25981,mexican
39964,irish
28298,indian
31954,filipino
26620,mexican
14932,irish
47426,russian
1038,irish
8077,southern_us
37141,russian
45447,mexican
9624,mexican
45589,irish
7265,spanish
31844,italian
13046,spanish
9867,italian
29184,moroccan
34783,spanish
2823,thai
18932,moroccan
11112,mexican
12859,thai
9365,italian
44516,irish
18193,irish
46545,italian
9900,italian
14815,thai
39690,italian
22193,irish
11739,irish
27311,chinese
36920,indian
7861,italian
29248,moroccan
43142,mexican
7574,mexican
8610,mexican
989,spanish
46926,moroccan
40816,moroccan
39726,chinese
42229,irish
10474,italian
22140,mexican
31985,indian
46165,chinese
20860,italian
42494,italian
15968,irish
20484,vietnamese
26661,thai
47182,mexican
22528,irish
3861,chinese
1203,moroccan
45040,moroccan
33287,indian
10097,irish
42005,spanish
12423,chinese
39613,mexican
30276,brazilian
18686,mexican
3031,irish
40093,italian
182,moroccan
46591,mexican
4092,chinese
13722,irish
44575,spanish
14989,mexican
13270,irish
25529,italian
12140,indian
23127,mexican
13523,italian
41270,italian
8362,thai
11735,irish
27935,italian
28198,mexican
37765,indian
33856,moroccan
30198,mexican
42521,spanish
21567,irish
36995,irish
24967,thai
45002,irish
48925,mexican
36914,mexican
2280,irish
14729,cajun_creole
4594,italian
2237,mexican
45631,moroccan
2317,chinese
23079,mexican
29333,chinese
48066,mexican
15737,italian
30580,mexican
1119,korean
46336,moroccan
5026,spanish
10749,moroccan
31020,mexican
30805,irish
27653,mexican
35060,moroccan
39174,mexican
49509,mexican
31784,spanish
31408,spanish
36029,indian
11045,mexican
6561,russian
26992,thai
31179,spanish
35099,mexican
11018,chinese
17930,mexican
21302,chinese
46352,thai
25132,spanish
7010,irish
25850,irish
19601,mexican
7935,italian
34994,chinese
25113,mexican
45523,moroccan
34977,mexican
7124,mexican
27514,irish
27178,mexican
47880,chinese
29197,russian
16347,russian
20333,mexican
29112,korean
7510,irish
13897,moroccan
35699,moroccan
20520,mexican
38920,irish
21775,indian
37475,chinese
40131,irish
1939,mexican
48268,spanish
34815,moroccan
13797,italian
39063,chinese
29064,chinese
26896,italian
29477,irish
3352,irish
4966,mexican
7316,chinese
23879,mexican
16525,spanish
32843,moroccan
39574,mexican
32737,mexican
44788,filipino
28772,italian
34189,mexican
33719,cajun_creole
25846,indian
1423,indian
4328,chinese
579,mexican
5219,indian
2314,mexican
31143,moroccan
13409,chinese
3281,spanish
15804,vietnamese
40835,mexican
39262,korean
37013,moroccan
14807,irish
47956,spanish
2580,mexican
13720,italian
23008,chinese
5951,irish
39312,mexican
6176,irish
17617,moroccan
57,mexican
43422,indian
49403,irish
44751,irish
21865,mexican
26584,mexican
39355,korean
