id,cuisine
18009,british
28583,french
41580,italian
29752,cajun_creole
35687,southern_us
38527,southern_us
19666,spanish
41217,thai
28753,mexican
22659,british
21749,italian
44967,greek
42969,indian
44883,italian
20827,southern_us
23196,french
35387,brazilian
33780,southern_us
19001,mexican
16526,southern_us
42455,korean
47453,indian
42478,french
11885,vietnamese
16585,southern_us
29639,southern_us
26245,thai
38516,korean
47520,mexican
26212,italian
23696,mexican
14926,thai
13292,french
27346,japanese
1384,korean
15959,indian
42297,russian
46235,indian
21181,indian
9809,southern_us
22982,southern_us
23120,chinese
26743,french
12741,mexican
7050,french
22437,italian
14760,spanish
10649,indian
48065,french
39931,chinese
32935,french
40142,thai
19103,indian
38267,italian
30512,italian
3324,chinese
26197,french
384,thai
47230,southern_us
39748,southern_us
41038,french
24878,mexican
42624,spanish
45706,korean
8874,mexican
23878,italian
47234,mexican
24075,spanish
46323,southern_us
22562,italian
11358,southern_us
9201,indian
38620,brazilian
47638,southern_us
21238,indian
11053,japanese
46602,indian
13937,mexican
21876,southern_us
20798,greek
24381,korean
48178,spanish
45832,greek
27560,korean
23247,russian
28975,southern_us
43230,greek
9126,french
13021,southern_us
28194,chinese
25617,british
36125,italian
16454,mexican
1607,chinese
38526,moroccan
18755,southern_us
12035,french
16047,greek
15419,italian
16971,indian
31459,southern_us
27888,southern_us
13900,italian
12376,thai
1658,japanese
29431,southern_us
22290,southern_us
28464,italian
37953,korean
20814,southern_us
35987,mexican
2329,italian
43237,spanish
30647,french
16675,italian
37722,mexican
32438,korean
20287,thai
43296,indian
6237,italian
48560,korean
20810,mexican
34951,french
31850,southern_us
47745,southern_us
37815,southern_us
9872,italian
5592,italian
27411,thai
39320,irish
40247,french
19792,mexican
40754,french
14365,mexican
14468,southern_us
47563,southern_us
19611,southern_us
7163,mexican
43069,russian
27505,chinese
36500,thai
25932,southern_us
817,southern_us
8471,french
48250,southern_us
9413,southern_us
12097,cajun_creole
8416,spanish
5892,french
676,irish
47015,southern_us
21891,french
14630,italian
36195,japanese
25981,italian
39964,french
28298,indian
31954,spanish
26620,french
14932,southern_us
47426,southern_us
1038,southern_us
8077,southern_us
37141,southern_us
45447,french
9624,mexican
45589,british
7265,french
31844,southern_us
13046,italian
9867,southern_us
29184,southern_us
34783,spanish
2823,thai
18932,mexican
11112,mexican
12859,thai
9365,southern_us
44516,southern_us
18193,irish
46545,italian
9900,italian
14815,thai
39690,french
22193,southern_us
11739,southern_us
27311,korean
36920,indian
7861,japanese
29248,spanish
43142,mexican
7574,southern_us
8610,mexican
989,brazilian
46926,mexican
40816,thai
39726,indian
42229,southern_us
10474,italian
22140,mexican
31985,indian
46165,japanese
20860,italian
42494,italian
15968,french
20484,vietnamese
26661,thai
47182,mexican
22528,southern_us
3861,southern_us
1203,southern_us
45040,southern_us
33287,indian
10097,southern_us
42005,southern_us
12423,spanish
39613,southern_us
30276,southern_us
18686,mexican
3031,french
40093,italian
182,french
46591,mexican
4092,korean
13722,southern_us
44575,spanish
14989,french
13270,french
25529,italian
12140,indian
23127,mexican
