id,cuisine
18009,mexican
28583,jamaican
41580,mexican
29752,cajun_creole
35687,spanish
38527,mexican
19666,greek
41217,chinese
28753,mexican
22659,jamaican
21749,italian
44967,greek
42969,mexican
44883,italian
20827,mexican
23196,moroccan
35387,mexican
33780,mexican
19001,mexican
16526,chinese
42455,mexican
47453,indian
42478,mexican
11885,vietnamese
16585,italian
29639,mexican
26245,thai
38516,chinese
47520,mexican
26212,italian
23696,mexican
14926,thai
13292,mexican
27346,mexican
1384,chinese
15959,mexican
42297,mexican
46235,indian
21181,indian
9809,cajun_creole
22982,cajun_creole
23120,chinese
26743,italian
12741,mexican
7050,mexican
22437,mexican
14760,spanish
10649,moroccan
48065,thai
39931,chinese
32935,mexican
40142,thai
19103,mexican
38267,mexican
30512,italian
3324,chinese
26197,italian
384,thai
47230,chinese
39748,cajun_creole
41038,mexican
24878,chinese
42624,mexican
45706,mexican
8874,mexican
23878,moroccan
47234,chinese
24075,thai
46323,italian
22562,italian
11358,mexican
9201,moroccan
38620,thai
47638,italian
21238,mexican
11053,chinese
46602,indian
13937,mexican
21876,cajun_creole
20798,greek
24381,chinese
48178,spanish
45832,italian
27560,chinese
23247,mexican
28975,mexican
43230,greek
9126,italian
13021,cajun_creole
28194,chinese
25617,mexican
36125,italian
16454,mexican
1607,mexican
38526,moroccan
18755,mexican
12035,mexican
16047,mexican
15419,italian
16971,indian
31459,mexican
27888,mexican
13900,italian
12376,thai
1658,korean
29431,mexican
22290,italian
28464,italian
37953,korean
20814,mexican
35987,mexican
2329,italian
43237,mexican
30647,french
16675,italian
37722,mexican
32438,chinese
20287,thai
43296,moroccan
6237,greek
48560,korean
20810,mexican
34951,greek
31850,mexican
47745,jamaican
37815,greek
9872,italian
5592,mexican
27411,thai
39320,mexican
40247,cajun_creole
19792,mexican
40754,chinese
14365,mexican
14468,jamaican
47563,mexican
19611,cajun_creole
7163,mexican
43069,mexican
27505,chinese
36500,chinese
25932,moroccan
817,italian
8471,mexican
48250,mexican
9413,mexican
12097,cajun_creole
8416,cajun_creole
5892,italian
676,italian
47015,chinese
21891,mexican
14630,italian
36195,chinese
25981,mexican
39964,cajun_creole
28298,indian
31954,jamaican
26620,mexican
14932,cajun_creole
47426,italian
1038,cajun_creole
8077,british
37141,cajun_creole
45447,mexican
9624,mexican
45589,mexican
7265,italian
31844,italian
13046,italian
9867,italian
29184,mexican
34783,italian
2823,thai
18932,mexican
11112,mexican
12859,thai
9365,italian
44516,italian
18193,mexican
46545,italian
9900,italian
14815,thai
39690,italian
22193,mexican
11739,mexican
27311,chinese
36920,indian
7861,italian
29248,moroccan
43142,mexican
7574,mexican
8610,mexican
989,italian
46926,mexican
40816,mexican
39726,chinese
42229,cajun_creole
10474,italian
22140,mexican
31985,indian
46165,chinese
20860,italian
42494,italian
15968,cajun_creole
20484,vietnamese
26661,thai
47182,mexican
22528,mexican
3861,chinese
1203,italian
45040,moroccan
33287,indian
10097,italian
42005,southern_us
12423,cajun_creole
39613,mexican
30276,brazilian
18686,mexican
3031,mexican
40093,italian
182,moroccan
46591,mexican
4092,chinese
13722,italian
44575,mexican
14989,mexican
13270,mexican
25529,italian
12140,indian
23127,mexican
13523,italian
41270,italian
8362,cajun_creole
11735,mexican
27935,italian
28198,mexican
37765,indian
33856,cajun_creole
30198,mexican
42521,mexican
21567,mexican
36995,mexican
24967,thai
45002,mexican
48925,mexican
36914,jamaican
2280,mexican
14729,cajun_creole
4594,italian
2237,mexican
45631,moroccan
2317,chinese
23079,mexican
29333,chinese
48066,mexican
15737,italian
30580,cajun_creole
1119,mexican
46336,moroccan
5026,mexican
10749,moroccan
31020,mexican
30805,mexican
27653,cajun_creole
35060,moroccan
39174,mexican
49509,cajun_creole
31784,spanish
31408,cajun_creole
36029,greek
11045,cajun_creole
6561,british
26992,thai
31179,cajun_creole
35099,mexican
11018,chinese
17930,mexican
21302,mexican
46352,thai
25132,spanish
7010,mexican
25850,mexican
19601,mexican
7935,italian
34994,chinese
25113,italian
45523,mexican
34977,mexican
7124,mexican
27514,mexican
27178,mexican
47880,mexican
29197,mexican
16347,mexican
20333,mexican
29112,chinese
7510,mexican
13897,mexican
35699,moroccan
20520,mexican
38920,mexican
21775,indian
37475,chinese
40131,cajun_creole
1939,mexican
48268,spanish
34815,greek
13797,italian
39063,chinese
29064,chinese
26896,italian
29477,mexican
3352,french
4966,mexican
7316,chinese
23879,mexican
16525,spanish
32843,mexican
39574,mexican
32737,mexican
44788,mexican
28772,italian
34189,mexican
33719,cajun_creole
25846,indian
1423,indian
4328,chinese
579,cajun_creole
5219,indian
2314,cajun_creole
31143,moroccan
13409,thai
3281,greek
15804,thai
40835,cajun_creole
39262,mexican
37013,moroccan
14807,jamaican
47956,mexican
2580,mexican
13720,italian
23008,chinese
5951,mexican
39312,mexican
6176,mexican
17617,mexican
57,mexican
43422,indian
49403,british
44751,mexican
21865,cajun_creole
26584,french
39355,korean
14038,mexican
45396,spanish
49715,mexican
41515,thai
30445,spanish
4090,mexican
17207,thai
40376,cajun_creole
19398,mexican
22347,thai
49671,mexican
40854,italian
926,chinese
47919,mexican
20571,italian
18866,mexican
48742,mexican
14577,spanish
29481,italian
40996,italian
34470,moroccan
31147,mexican
35932,italian
27221,spanish
48301,italian
29925,mexican
48640,thai
22873,mexican
10565,mexican
15509,cajun_creole
37569,mexican
13306,chinese
40474,italian
15182,spanish
8609,chinese
32168,mexican
1125,mexican
25244,italian
46889,chinese
13841,chinese
47135,moroccan
29036,indian
43533,chinese
41631,italian
22124,cajun_creole
18836,cajun_creole
35695,mexican
5141,moroccan
41894,moroccan
4972,cajun_creole
34195,mexican
14183,cajun_creole
15188,mexican
8734,italian
