id,cuisine
18009,japanese
28583,spanish
41580,spanish
29752,spanish
35687,spanish
38527,italian
19666,japanese
41217,japanese
28753,italian
22659,japanese
21749,italian
44967,italian
42969,indian
44883,italian
20827,japanese
23196,italian
35387,italian
33780,japanese
19001,italian
16526,japanese
42455,japanese
47453,japanese
42478,spanish
11885,cajun_creole
16585,italian
29639,japanese
26245,thai
38516,japanese
47520,japanese
26212,italian
23696,mexican
14926,thai
13292,japanese
27346,japanese
1384,japanese
15959,spanish
42297,japanese
46235,indian
21181,thai
9809,cajun_creole
22982,cajun_creole
23120,japanese
26743,italian
12741,mexican
7050,italian
22437,italian
14760,spanish
10649,italian
48065,thai
39931,japanese
32935,spanish
40142,thai
19103,thai
38267,spanish
30512,italian
3324,japanese
26197,spanish
384,thai
47230,indian
39748,spanish
41038,italian
24878,italian
42624,spanish
45706,indian
8874,japanese
23878,spanish
47234,japanese
24075,thai
46323,italian
22562,italian
11358,italian
9201,japanese
38620,italian
47638,japanese
21238,indian
11053,japanese
46602,japanese
13937,italian
21876,spanish
20798,spanish
24381,japanese
48178,spanish
45832,italian
27560,japanese
23247,cajun_creole
28975,italian
43230,italian
9126,italian
13021,cajun_creole
28194,japanese
25617,japanese
36125,italian
16454,mexican
1607,japanese
38526,japanese
18755,southern_us
12035,italian
16047,italian
15419,italian
16971,indian
31459,japanese
27888,italian
13900,japanese
12376,thai
1658,japanese
29431,italian
22290,italian
28464,italian
37953,japanese
20814,indian
35987,italian
2329,italian
43237,mexican
30647,italian
16675,italian
37722,indian
32438,japanese
20287,thai
43296,indian
6237,italian
48560,japanese
20810,spanish
34951,italian
31850,japanese
47745,spanish
37815,thai
9872,italian
5592,cajun_creole
27411,thai
39320,italian
40247,indian
19792,thai
40754,japanese
14365,italian
14468,japanese
47563,italian
19611,italian
7163,italian
43069,japanese
27505,japanese
36500,italian
25932,spanish
817,italian
8471,italian
48250,japanese
9413,cajun_creole
12097,cajun_creole
8416,thai
5892,italian
676,japanese
47015,japanese
21891,japanese
14630,spanish
36195,japanese
25981,mexican
39964,japanese
28298,indian
31954,japanese
26620,japanese
14932,italian
47426,thai
1038,japanese
8077,japanese
37141,southern_us
45447,japanese
9624,italian
45589,japanese
7265,japanese
31844,japanese
13046,spanish
9867,cajun_creole
29184,italian
34783,spanish
2823,thai
18932,thai
11112,mexican
12859,thai
9365,italian
44516,japanese
18193,japanese
46545,italian
9900,italian
14815,thai
39690,italian
22193,italian
11739,japanese
27311,japanese
36920,japanese
7861,japanese
29248,spanish
43142,mexican
7574,japanese
8610,italian
989,spanish
46926,spanish
40816,thai
39726,japanese
42229,indian
10474,italian
22140,italian
31985,indian
46165,japanese
20860,italian
42494,italian
15968,spanish
20484,thai
26661,thai
47182,spanish
22528,japanese
3861,thai
1203,japanese
45040,japanese
33287,italian
10097,japanese
42005,japanese
12423,spanish
39613,japanese
30276,italian
18686,mexican
3031,italian
40093,italian
182,japanese
46591,italian
4092,japanese
13722,southern_us
44575,spanish
14989,spanish
13270,italian
25529,italian
12140,indian
23127,indian
13523,italian
41270,spanish
8362,japanese
11735,japanese
27935,italian
28198,mexican
37765,indian
33856,japanese
30198,italian
42521,italian
21567,spanish
36995,japanese
24967,thai
45002,spanish
48925,japanese
36914,mexican
2280,southern_us
14729,japanese
4594,italian
2237,indian
45631,japanese
2317,japanese
23079,japanese
29333,japanese
48066,japanese
15737,italian
30580,spanish
1119,japanese
46336,indian
5026,italian
10749,japanese
31020,mexican
30805,japanese
27653,japanese
35060,italian
39174,japanese
49509,spanish
31784,thai
31408,italian
36029,indian
11045,spanish
6561,italian
26992,italian
31179,spanish
35099,indian
11018,japanese
17930,italian
21302,spanish
46352,thai
25132,spanish
7010,italian
25850,italian
19601,italian
7935,italian
34994,italian
25113,italian
45523,italian
34977,indian
7124,japanese
27514,thai
27178,italian
47880,japanese
29197,japanese
16347,italian
20333,japanese
29112,japanese
7510,japanese
13897,spanish
35699,spanish
20520,indian
38920,thai
21775,indian
37475,japanese
40131,italian
1939,italian
48268,spanish
34815,japanese
13797,italian
39063,japanese
29064,japanese
26896,spanish
29477,japanese
3352,japanese
4966,mexican
7316,spanish
23879,italian
16525,spanish
32843,japanese
39574,japanese
32737,italian
44788,japanese
28772,italian
34189,thai
33719,italian
25846,indian
1423,indian
4328,japanese
579,italian
5219,indian
2314,italian
31143,italian
13409,thai
3281,italian
15804,thai
40835,thai
39262,japanese
37013,japanese
14807,italian
47956,italian
2580,indian
13720,italian
23008,japanese
5951,japanese
39312,japanese
6176,thai
17617,japanese
57,mexican
43422,japanese
49403,japanese
44751,italian
21865,italian
26584,italian
39355,japanese
14038,japanese
45396,spanish
49715,italian
41515,thai
30445,italian
4090,thai
17207,thai
40376,spanish
19398,italian
22347,thai
49671,italian
40854,spanish
926,japanese
47919,indian
20571,italian
18866,indian
48742,thai
14577,spanish
29481,italian
40996,italian
34470,spanish
31147,italian
35932,italian
27221,spanish
48301,spanish
29925,japanese
48640,japanese
22873,japanese
10565,japanese
15509,japanese
37569,japanese
13306,spanish
40474,mexican
15182,spanish
8609,japanese
32168,japanese
1125,thai
25244,italian
46889,thai
13841,thai
47135,japanese
29036,indian
43533,japanese
41631,italian
22124,italian
18836,spanish
35695,italian
5141,japanese
41894,spanish
4972,italian
34195,thai
14183,italian
15188,thai
8734,italian
30946,spanish
5588,japanese
49554,japanese
1270,italian
1259,thai
45986,italian
22351,italian
300,thai
9278,japanese
10021,spanish
17014,japanese
40855,italian
18362,japanese
16292,japanese
29924,japanese
47174,cajun_creole
4856,italian
15417,spanish
19875,japanese
42228,indian
36264,italian
14571,italian
23496,spanish
43879,italian
23431,indian
5499,italian
247,japanese
48795,indian
47113,japanese
489,thai
13036,japanese
4838,japanese
40630,japanese
17576,italian
29972,thai
8123,italian
35918,italian
42669,italian
24632,japanese
35740,italian
45670,spanish
28041,italian
46688,japanese
10309,thai
15367,japanese
30562,southern_us
47151,spanish
47300,thai
31200,italian
5749,italian
41807,italian
13990,italian
23572,italian
872,southern_us
38085,thai
5248,japanese
26309,japanese
26880,italian
41559,italian
8059,italian
26041,thai
30019,spanish
7207,japanese
30309,italian
2092,mexican
8023,japanese
4016,italian
24631,italian
35068,indian
8523,mexican
28463,japanese
8629,cajun_creole
43829,spanish
22129,italian
34505,japanese
38200,japanese
36513,japanese
32187,italian
7788,japanese
31130,japanese
40483,japanese
2224,italian
14143,japanese
22889,indian
17406,japanese
10451,thai
19844,spanish
23416,italian
33874,spanish
39951,italian
41361,italian
44659,japanese
8836,indian
21709,indian
22993,thai
39191,japanese
17182,italian
20507,korean
42397,japanese
18897,japanese
3797,thai
11041,thai
807,thai
3514,italian
12936,thai
15050,indian
43377,italian
10471,japanese
30721,indian
14333,japanese
6260,japanese
7712,spanish
19048,italian
21455,mexican
18575,japanese
47647,italian
35947,italian
14499,italian
43525,japanese
5723,italian
48497,italian
43822,cajun_creole
525,spanish
30594,italian
47948,southern_us
2099,spanish
43863,italian
24711,thai
15230,italian
21680,indian
36218,italian
41622,japanese
34809,italian
5110,thai
27214,indian
34803,italian
36822,japanese
6912,indian
20373,italian
29157,japanese
6327,japanese
35502,italian
8305,indian
35598,japanese
48538,japanese
49358,indian
44506,mexican
39146,indian
29270,indian
20560,japanese
24169,southern_us
41537,italian
10431,spanish
31517,cajun_creole
34049,japanese
26964,thai
49655,italian
9101,italian
30377,italian
7046,japanese
47969,italian
18971,italian
38891,cajun_creole
29506,thai
40305,italian
21255,spanish
15578,mexican
24894,italian
32089,japanese
46097,cajun_creole
40982,spanish
12543,japanese
38366,japanese
32925,spanish
17506,thai
48389,japanese
41804,japanese
9961,japanese
24939,indian
39599,italian
45838,mexican
48875,indian
25531,japanese
3009,spanish
31965,italian
16901,italian
13370,italian
2954,thai
40353,spanish
8207,japanese
10933,japanese
38206,japanese
14110,japanese
19128,italian
32616,indian
27748,thai
31858,thai
20510,japanese
17602,thai
35665,japanese
46589,indian
8178,italian
34880,italian
42527,japanese
29682,italian
32166,thai
30343,japanese
15385,cajun_creole
18372,japanese
29211,italian
23269,japanese
4561,japanese
27365,thai
49032,japanese
22064,japanese
12060,japanese
47834,italian
25815,japanese
34036,indian
19326,japanese
44078,thai
31090,japanese
17485,italian
708,southern_us
5350,thai
29754,japanese
18309,italian
46871,spanish
27300,japanese
41890,mexican
49548,japanese
11392,japanese
1354,thai
48819,southern_us
19097,italian
42113,italian
24060,thai
25849,italian
4543,spanish
25306,japanese
41966,italian
48719,indian
48191,thai
8826,italian
42703,italian
16083,italian
26613,japanese
28088,italian
39965,japanese
36239,italian
4322,indian
9951,italian
3045,indian
28585,spanish
39841,japanese
25913,japanese
39715,thai
23135,spanish
47022,indian
24160,japanese
18619,italian
12574,japanese
22681,indian
33692,italian
538,indian
22118,japanese
21890,indian
36340,italian
27973,italian
12870,italian
22564,italian
35063,japanese
7000,italian
11318,japanese
47001,japanese
11395,japanese
23507,italian
47242,italian
48957,italian
17721,italian
25138,italian
47438,spanish
47162,japanese
42459,italian
6486,italian
24116,japanese
31596,japanese
38887,japanese
10665,japanese
13712,italian
2633,spanish
35784,japanese
45204,spanish
46722,southern_us
34949,thai
35321,italian
46430,italian
34431,italian
30890,spanish
42132,japanese
15702,thai
47719,italian
45160,italian
20600,japanese
10800,italian
30479,indian
9457,cajun_creole
26571,japanese
42942,italian
36635,mexican
43617,japanese
16911,thai
122,cajun_creole
22340,italian
37007,japanese
23595,italian
25233,italian
5503,japanese
47338,japanese
44695,thai
7141,southern_us
14564,italian
19655,japanese
35326,indian
35922,thai
28171,spanish
1322,italian
14923,japanese
42344,italian
16380,mexican
15233,indian
8338,spanish
41014,indian
30440,italian
23043,japanese
20788,japanese
14375,japanese
1184,japanese
34280,italian
46171,cajun_creole
31834,japanese
14759,spanish
15855,japanese
6662,italian
15056,indian
34873,japanese
20089,cajun_creole
20015,indian
18402,italian
6418,japanese
1454,japanese
14070,japanese
26424,japanese
27349,thai
26459,thai
13151,spanish
12264,spanish
18366,japanese
46851,italian
18954,italian
39858,spanish
43500,italian
21656,italian
10505,japanese
5313,japanese
28951,japanese
19961,indian
1795,japanese
9917,japanese
26180,japanese
9726,italian
47689,spanish
7866,japanese
41625,italian
35160,japanese
4430,italian
39082,italian
46186,japanese
11988,indian
24177,japanese
31849,italian
41194,japanese
36968,japanese
42330,japanese
36791,thai
19704,italian
4933,indian
4255,indian
37105,italian
35848,spanish
17416,indian
39066,italian
36270,italian
24406,japanese
20517,japanese
27630,thai
19670,italian
4685,italian
45260,japanese
378,japanese
40841,italian
27632,japanese
12193,cajun_creole
38047,thai
10170,japanese
25043,japanese
23851,spanish
14743,japanese
13294,japanese
26466,japanese
32002,japanese
37526,japanese
8888,italian
38945,japanese
38546,spanish
38869,spanish
10556,indian
3296,italian
25977,italian
32025,spanish
44087,italian
32762,italian
824,mexican
44636,italian
542,indian
38218,italian
41930,mexican
1987,italian
37378,italian
8873,italian
1513,japanese
44013,japanese
38042,japanese
11576,japanese
24510,cajun_creole
823,italian
23443,japanese
34870,japanese
3846,spanish
14993,cajun_creole
16854,italian
5886,indian
33793,italian
2999,italian
20843,italian
29153,italian
33790,italian
16516,japanese
37887,italian
18466,indian
48033,indian
45404,italian
4175,mexican
31986,italian
38555,indian
26832,japanese
19810,thai
49086,japanese
39579,cajun_creole
25551,japanese
42549,indian
22052,italian
45632,indian
4143,mexican
11310,italian
32839,japanese
48171,japanese
22896,italian
10878,thai
31643,indian
47624,japanese
35141,spanish
13498,japanese
24566,italian
16533,italian
15437,mexican
19426,italian
32416,italian
2427,japanese
9178,japanese
40606,japanese
28450,japanese
7946,spanish
21756,italian
17843,japanese
44066,japanese
7427,japanese
11297,indian
42965,spanish
23067,japanese
35066,thai
27938,italian
39075,italian
20200,japanese
19823,japanese
12336,japanese
34714,spanish
45388,italian
25639,italian
33985,italian
25524,thai
19641,italian
11106,japanese
22165,italian
35412,italian
23475,japanese
1570,spanish
12815,japanese
37253,japanese
16900,japanese
7701,japanese
49391,mexican
1132,italian
13051,mexican
2284,italian
21410,japanese
25604,italian
45746,thai
35911,japanese
26608,japanese
16991,italian
40657,spanish
47960,italian
38408,italian
1295,thai
40139,italian
38538,southern_us
26420,spanish
10326,thai
5181,spanish
18210,indian
3241,japanese
27062,spanish
41527,thai
45484,italian
38755,japanese
47246,italian
164,spanish
723,indian
299,spanish
1519,italian
34077,japanese
45254,indian
34760,italian
11154,japanese
26274,italian
15081,spanish
45100,mexican
1417,italian
32083,italian
29971,italian
17679,thai
36539,japanese
34975,italian
4633,italian
10321,japanese
35565,spanish
26919,japanese
9549,italian
31863,italian
22053,indian
19443,italian
18540,italian
23354,italian
13859,japanese
23904,thai
6675,japanese
18595,southern_us
12967,japanese
17283,japanese
23211,spanish
14358,mexican
31398,japanese
42650,italian
25258,japanese
18457,thai
11810,italian
9499,spanish
11943,italian
6810,thai
34323,italian
23296,japanese
45927,italian
45196,italian
19917,japanese
20210,spanish
41629,japanese
39907,italian
4956,mexican
37058,indian
20859,korean
3315,italian
4401,italian
21361,italian
44164,italian
26391,spanish
47771,italian
44140,italian
43739,indian
12481,japanese
12292,thai
15965,japanese
23409,japanese
39005,japanese
2774,japanese
14529,japanese
16926,japanese
26890,italian
9663,japanese
43052,thai
24193,southern_us
5476,spanish
10048,italian
1981,spanish
12194,japanese
22202,japanese
7626,japanese
37365,thai
44144,indian
37723,mexican
47194,japanese
30827,japanese
33108,japanese
2075,spanish
6326,italian
11083,mexican
30311,japanese
45371,thai
18232,indian
9768,indian
6648,japanese
35650,cajun_creole
23013,spanish
6669,japanese
42670,italian
18155,cajun_creole
44622,thai
28426,italian
23743,italian
14176,japanese
9576,spanish
36577,thai
16671,spanish
22964,thai
16424,italian
47225,japanese
17565,italian
36401,japanese
30314,italian
32982,japanese
21866,japanese
1475,italian
13053,spanish
33983,japanese
24051,indian
22800,italian
16561,japanese
2740,italian
219,mexican
48737,italian
2164,japanese
13579,italian
71,italian
12420,italian
35209,japanese
11472,indian
43172,japanese
24927,spanish
37102,cajun_creole
10743,japanese
27874,indian
9565,thai
21419,spanish
767,korean
28308,italian
37605,italian
9558,japanese
31527,italian
2419,italian
7541,japanese
11400,italian
23487,italian
8087,japanese
21906,japanese
48830,mexican
37328,japanese
45490,mexican
9710,italian
16153,italian
39537,italian
13923,italian
8120,japanese
12923,japanese
1556,thai
6871,japanese
34201,japanese
36146,japanese
33170,spanish
20082,mexican
26517,thai
15214,spanish
34092,cajun_creole
40902,cajun_creole
44452,indian
2083,italian
44897,mexican
17850,japanese
26693,italian
19618,japanese
35589,indian
46084,spanish
17256,indian
47570,mexican
32796,indian
27047,italian
39487,cajun_creole
130,thai
17627,mexican
29072,japanese
1108,spanish
22666,italian
41630,cajun_creole
27289,italian
42299,italian
36078,japanese
7098,italian
46999,spanish
28791,japanese
39576,mexican
2447,japanese
22449,italian
23828,italian
5660,thai
47460,italian
17912,italian
12288,italian
44037,spanish
20875,mexican
6500,korean
13813,spanish
4907,japanese
38186,italian
9816,italian
8170,japanese
21681,spanish
42384,italian
35366,japanese
34244,japanese
35421,spanish
33457,mexican
28026,italian
38122,italian
21362,italian
42253,japanese
21994,spanish
34457,thai
40229,japanese
10181,indian
38257,spanish
40992,spanish
15617,japanese
34754,thai
45459,italian
31295,mexican
44977,southern_us
18322,japanese
23257,thai
10084,japanese
16445,indian
10594,japanese
26828,italian
47643,japanese
49680,japanese
27446,italian
8731,spanish
37341,italian
42241,japanese
13669,italian
21403,italian
688,italian
23894,spanish
35753,spanish
44692,italian
235,italian
20982,spanish
10166,japanese
2187,indian
5022,thai
49037,japanese
44478,japanese
8912,japanese
8919,italian
23856,japanese
14647,japanese
48870,thai
14377,mexican
18548,italian
39591,japanese
46746,spanish
31926,italian
10159,japanese
11342,japanese
32421,japanese
19969,italian
3029,japanese
39565,spanish
7426,spanish
20624,italian
4385,italian
18761,spanish
46710,japanese
46241,italian
14208,japanese
29323,japanese
40663,japanese
32391,mexican
9506,italian
35402,italian
48796,italian
4657,korean
2404,japanese
36923,japanese
41762,spanish
19344,japanese
19876,italian
39452,japanese
19209,spanish
35461,thai
5784,japanese
40345,japanese
24765,japanese
25563,thai
40680,spanish
36932,cajun_creole
28106,mexican
12717,spanish
40100,italian
6960,japanese
20724,japanese
24433,spanish
32118,spanish
22353,italian
23040,japanese
46246,italian
36642,spanish
21579,italian
24073,japanese
16775,thai
24732,japanese
24221,cajun_creole
33300,italian
34971,thai
19777,italian
24337,italian
24709,japanese
28557,spanish
8963,thai
31515,italian
22575,thai
11011,italian
42030,italian
48012,spanish
13623,japanese
49552,indian
5702,japanese
3847,italian
34221,japanese
4312,japanese
35834,indian
11849,italian
38290,japanese
3064,southern_us
30099,japanese
37354,italian
27877,italian
45642,italian
10629,mexican
17557,mexican
3725,spanish
49507,italian
5560,italian
42239,italian
29559,thai
46028,italian
26523,japanese
28313,japanese
32502,thai
43610,japanese
35563,spanish
22160,italian
11258,indian
36220,japanese
15974,japanese
30449,indian
29676,indian
29951,japanese
2268,japanese
36813,japanese
28096,italian
40471,japanese
6545,japanese
33598,japanese
22338,thai
41918,thai
2133,thai
42259,thai
11056,mexican
7034,italian
17040,spanish
35238,japanese
46155,italian
23356,italian
3909,indian
22107,cajun_creole
1656,italian
9302,southern_us
19473,italian
13566,italian
23424,italian
4139,japanese
15970,japanese
47732,japanese
37251,italian
44870,thai
9773,italian
2131,cajun_creole
6381,italian
9613,spanish
47364,japanese
34376,spanish
26408,japanese
4763,japanese
18982,italian
2766,japanese
19247,japanese
13462,japanese
19678,italian
22814,spanish
18582,japanese
3124,japanese
19347,italian
