id,cuisine
18009,southern_us
28583,southern_us
41580,japanese
29752,cajun_creole
35687,mexican
38527,southern_us
19666,greek
41217,thai
28753,mexican
22659,southern_us
21749,italian
44967,greek
42969,mexican
44883,italian
20827,japanese
23196,russian
35387,irish
33780,southern_us
19001,mexican
16526,southern_us
42455,japanese
47453,indian
42478,southern_us
11885,vietnamese
16585,southern_us
29639,southern_us
26245,thai
38516,korean
47520,mexican
26212,italian
23696,mexican
14926,thai
13292,japanese
27346,japanese
1384,korean
15959,cajun_creole
42297,russian
46235,indian
21181,indian
9809,cajun_creole
22982,cajun_creole
23120,japanese
26743,southern_us
12741,mexican
7050,japanese
22437,mexican
14760,cajun_creole
10649,cajun_creole
48065,thai
39931,japanese
32935,southern_us
40142,thai
19103,southern_us
38267,italian
30512,italian
3324,japanese
26197,italian
384,thai
47230,japanese
39748,cajun_creole
41038,mexican
24878,mexican
42624,mexican
45706,mexican
8874,mexican
23878,italian
47234,italian
24075,thai
46323,italian
22562,italian
11358,mexican
9201,indian
38620,thai
47638,southern_us
21238,japanese
11053,japanese
46602,indian
13937,mexican
21876,cajun_creole
20798,greek
24381,japanese
48178,cajun_creole
45832,italian
27560,korean
23247,russian
28975,southern_us
43230,greek
9126,italian
13021,cajun_creole
28194,chinese
25617,irish
36125,italian
16454,mexican
1607,japanese
38526,moroccan
18755,japanese
12035,japanese
16047,italian
15419,italian
16971,indian
31459,southern_us
27888,southern_us
13900,southern_us
12376,thai
1658,korean
29431,southern_us
22290,italian
28464,italian
37953,korean
20814,thai
35987,mexican
2329,italian
43237,southern_us
30647,southern_us
16675,italian
37722,mexican
32438,japanese
20287,thai
43296,southern_us
6237,greek
48560,korean
20810,mexican
34951,greek
31850,southern_us
47745,cajun_creole
37815,greek
9872,italian
5592,mexican
27411,thai
39320,irish
40247,russian
19792,mexican
40754,russian
14365,mexican
14468,japanese
47563,mexican
19611,italian
7163,mexican
43069,irish
27505,cajun_creole
36500,thai
25932,southern_us
817,italian
8471,southern_us
48250,southern_us
9413,mexican
12097,cajun_creole
8416,cajun_creole
5892,italian
676,irish
47015,japanese
21891,italian
14630,italian
36195,japanese
25981,mexican
39964,japanese
28298,indian
31954,southern_us
26620,mexican
14932,southern_us
47426,italian
1038,southern_us
8077,southern_us
37141,southern_us
45447,mexican
9624,mexican
45589,japanese
7265,italian
31844,southern_us
13046,italian
9867,southern_us
29184,greek
34783,italian
2823,thai
18932,mexican
11112,mexican
12859,thai
9365,italian
44516,irish
18193,irish
46545,italian
9900,italian
14815,thai
39690,italian
22193,japanese
11739,mexican
27311,southern_us
36920,thai
7861,japanese
29248,mexican
43142,mexican
7574,southern_us
8610,mexican
989,italian
46926,mexican
40816,thai
39726,japanese
42229,southern_us
10474,italian
22140,mexican
31985,indian
46165,japanese
20860,italian
42494,italian
15968,cajun_creole
20484,vietnamese
26661,thai
47182,mexican
22528,southern_us
3861,thai
1203,southern_us
45040,japanese
33287,indian
10097,southern_us
42005,southern_us
12423,cajun_creole
39613,mexican
30276,brazilian
18686,mexican
3031,southern_us
40093,italian
182,italian
46591,mexican
4092,japanese
13722,southern_us
44575,italian
14989,italian
13270,southern_us
25529,italian
12140,indian
23127,mexican
13523,italian
41270,italian
8362,cajun_creole
11735,japanese
27935,italian
28198,mexican
37765,indian
33856,southern_us
30198,italian
42521,southern_us
21567,southern_us
36995,irish
24967,thai
45002,southern_us
48925,japanese
36914,mexican
2280,irish
14729,cajun_creole
4594,italian
2237,mexican
45631,moroccan
2317,chinese
23079,southern_us
29333,korean
48066,mexican
15737,italian
30580,cajun_creole
1119,southern_us
46336,moroccan
5026,mexican
10749,indian
31020,mexican
30805,japanese
27653,cajun_creole
35060,mexican
39174,mexican
49509,italian
31784,southern_us
31408,southern_us
36029,greek
11045,cajun_creole
6561,southern_us
26992,thai
31179,cajun_creole
35099,mexican
11018,japanese
17930,mexican
