id,cuisine
18009,brazilian
28583,mexican
41580,mexican
29752,cajun_creole
35687,italian
38527,southern_us
19666,mexican
41217,korean
28753,mexican
22659,mexican
21749,italian
44967,greek
42969,indian
44883,italian
20827,mexican
23196,mexican
35387,mexican
33780,mexican
19001,mexican
16526,southern_us
42455,japanese
47453,mexican
42478,mexican
11885,mexican
16585,italian
29639,southern_us
26245,vietnamese
38516,korean
47520,mexican
26212,mexican
23696,mexican
14926,thai
13292,mexican
27346,mexican
1384,chinese
15959,mexican
42297,russian
46235,indian
21181,indian
9809,southern_us
22982,cajun_creole
23120,japanese
26743,italian
12741,mexican
7050,italian
22437,italian
14760,spanish
10649,jamaican
48065,vietnamese
39931,vietnamese
32935,italian
40142,thai
19103,indian
38267,italian
30512,mexican
3324,mexican
26197,italian
384,japanese
47230,vietnamese
39748,cajun_creole
41038,mexican
24878,mexican
42624,filipino
45706,korean
8874,mexican
23878,greek
47234,mexican
24075,thai
46323,italian
22562,mexican
11358,italian
9201,indian
38620,jamaican
47638,british
21238,indian
11053,japanese
46602,indian
13937,mexican
21876,southern_us
20798,southern_us
24381,chinese
48178,cajun_creole
45832,italian
27560,korean
23247,mexican
28975,greek
43230,greek
9126,mexican
13021,cajun_creole
28194,mexican
25617,mexican
36125,italian
16454,mexican
1607,chinese
38526,southern_us
18755,mexican
12035,british
16047,greek
15419,italian
16971,indian
31459,italian
27888,southern_us
13900,mexican
12376,mexican
1658,mexican
29431,mexican
22290,mexican
28464,italian
37953,korean
20814,japanese
35987,mexican
2329,italian
43237,mexican
30647,british
16675,mexican
37722,mexican
32438,japanese
20287,thai
43296,indian
6237,jamaican
48560,japanese
20810,mexican
34951,irish
31850,mexican
47745,cajun_creole
37815,mexican
9872,italian
5592,mexican
27411,thai
39320,southern_us
40247,mexican
19792,mexican
40754,mexican
14365,mexican
14468,mexican
47563,mexican
19611,italian
7163,mexican
43069,irish
27505,chinese
36500,mexican
25932,southern_us
817,italian
8471,mexican
48250,irish
9413,cajun_creole
12097,mexican
8416,mexican
5892,italian
676,mexican
47015,korean
21891,italian
14630,italian
36195,korean
25981,mexican
39964,mexican
28298,mexican
31954,mexican
26620,mexican
14932,southern_us
47426,mexican
1038,italian
8077,southern_us
37141,cajun_creole
45447,mexican
9624,mexican
45589,mexican
7265,mexican
31844,mexican
13046,italian
9867,southern_us
29184,moroccan
34783,italian
2823,vietnamese
18932,mexican
11112,mexican
12859,mexican
9365,italian
44516,mexican
18193,irish
46545,mexican
9900,mexican
14815,thai
39690,southern_us
22193,southern_us
11739,mexican
27311,thai
36920,indian
7861,mexican
29248,indian
43142,mexican
7574,mexican
8610,mexican
989,italian
46926,mexican
40816,mexican
39726,mexican
42229,southern_us
10474,mexican
22140,mexican
31985,indian
46165,japanese
20860,mexican
42494,mexican
15968,mexican
20484,mexican
26661,brazilian
47182,mexican
22528,southern_us
3861,mexican
1203,mexican
45040,italian
33287,japanese
10097,japanese
42005,mexican
12423,moroccan
39613,mexican
30276,mexican
18686,mexican
3031,southern_us
40093,greek
