id,cuisine
18009,italian
28583,italian
41580,italian
29752,cajun_creole
35687,italian
38527,southern_us
19666,italian
41217,chinese
28753,mexican
22659,southern_us
21749,italian
44967,greek
42969,indian
44883,italian
20827,italian
23196,italian
35387,italian
33780,italian
19001,indian
16526,southern_us
42455,japanese
47453,indian
42478,russian
11885,indian
16585,italian
29639,southern_us
26245,thai
38516,chinese
47520,italian
26212,italian
23696,mexican
14926,thai
13292,italian
27346,italian
1384,chinese
15959,cajun_creole
42297,russian
46235,indian
21181,indian
9809,cajun_creole
22982,cajun_creole
23120,chinese
26743,italian
12741,mexican
7050,italian
22437,italian
14760,spanish
10649,jamaican
48065,vietnamese
39931,chinese
32935,italian
40142,vietnamese
19103,indian
38267,italian
30512,italian
3324,chinese
26197,italian
384,japanese
47230,chinese
39748,cajun_creole
41038,italian
24878,mexican
42624,filipino
45706,indian
8874,italian
23878,greek
47234,italian
24075,thai
46323,italian
22562,italian
11358,italian
9201,indian
38620,jamaican
47638,italian
21238,indian
11053,japanese
46602,indian
13937,mexican
21876,southern_us
20798,greek
24381,chinese
48178,spanish
45832,italian
27560,korean
23247,southern_us
28975,southern_us
43230,greek
9126,italian
13021,cajun_creole
28194,cajun_creole
25617,vietnamese
36125,italian
16454,mexican
1607,chinese
38526,indian
18755,italian
12035,cajun_creole
16047,greek
15419,italian
16971,indian
31459,southern_us
27888,southern_us
13900,italian
12376,thai
1658,korean
29431,cajun_creole
22290,italian
28464,italian
37953,chinese
20814,chinese
35987,italian
2329,italian
43237,mexican
30647,southern_us
16675,italian
37722,indian
32438,chinese
20287,thai
43296,indian
6237,greek
48560,korean
20810,mexican
34951,italian
31850,chinese
47745,cajun_creole
37815,vietnamese
9872,italian
5592,italian
27411,thai
39320,southern_us
40247,italian
19792,mexican
40754,italian
14365,mexican
14468,spanish
47563,mexican
19611,italian
7163,italian
43069,korean
27505,chinese
36500,italian
25932,southern_us
817,italian
8471,italian
48250,southern_us
9413,southern_us
12097,chinese
8416,cajun_creole
5892,italian
676,italian
47015,chinese
21891,italian
14630,italian
36195,italian
25981,italian
39964,chinese
28298,italian
31954,italian
26620,italian
14932,southern_us
47426,spanish
1038,southern_us
8077,southern_us
37141,southern_us
45447,italian
9624,mexican
45589,italian
7265,italian
31844,italian
13046,italian
9867,italian
29184,moroccan
34783,italian
2823,vietnamese
18932,mexican
11112,mexican
12859,mexican
9365,italian
44516,italian
18193,jamaican
46545,italian
9900,italian
14815,thai
39690,southern_us
22193,southern_us
11739,italian
27311,chinese
36920,indian
7861,italian
29248,mexican
43142,mexican
7574,italian
8610,mexican
989,italian
46926,mexican
40816,mexican
39726,chinese
42229,southern_us
10474,italian
22140,mexican
31985,indian
46165,japanese
20860,italian
42494,italian
15968,italian
20484,italian
26661,thai
47182,mexican
22528,southern_us
3861,italian
1203,cajun_creole
45040,chinese
33287,indian
10097,jamaican
42005,british
12423,spanish
39613,mexican
30276,brazilian
18686,italian
3031,southern_us
40093,greek
182,italian
46591,italian
4092,chinese
13722,southern_us
44575,italian
14989,italian
13270,italian
25529,italian
12140,indian
23127,mexican
13523,italian
41270,italian
8362,italian
11735,italian
27935,italian
28198,mexican
37765,indian
33856,italian
30198,greek
42521,southern_us
21567,italian
36995,greek
24967,thai
45002,italian
48925,italian
36914,italian
2280,southern_us
14729,cajun_creole
4594,italian
2237,mexican
45631,moroccan
2317,chinese
23079,brazilian
29333,chinese
48066,cajun_creole
15737,italian
30580,jamaican
1119,italian
46336,moroccan
5026,italian
10749,thai
31020,mexican
30805,italian
27653,southern_us
35060,mexican
39174,greek
49509,italian
31784,greek
31408,italian
36029,italian
11045,cajun_creole
6561,southern_us
26992,southern_us
31179,southern_us
35099,mexican
11018,chinese
17930,mexican
21302,italian
46352,chinese
25132,italian
7010,cajun_creole
25850,italian
19601,mexican
7935,italian
34994,indian
25113,italian
45523,southern_us
34977,southern_us
7124,italian
27514,southern_us
27178,mexican
47880,korean
29197,italian
16347,southern_us
20333,italian
29112,chinese
7510,spanish
13897,indian
35699,moroccan
20520,mexican
38920,cajun_creole
21775,indian
37475,japanese
40131,cajun_creole
1939,mexican
48268,cajun_creole
34815,italian
13797,italian
39063,chinese
29064,chinese
26896,spanish
29477,italian
3352,italian
4966,italian
7316,italian
23879,mexican
16525,italian
32843,italian
39574,british
32737,mexican
44788,filipino
28772,italian
34189,mexican
33719,cajun_creole
25846,indian
1423,indian
4328,italian
579,british
5219,indian
2314,southern_us
31143,spanish
13409,mexican
3281,greek
15804,filipino
40835,southern_us
39262,korean
37013,chinese
14807,jamaican
47956,italian
2580,mexican
13720,italian
23008,korean
5951,italian
39312,mexican
6176,southern_us
17617,chinese
57,mexican
43422,russian
49403,italian
44751,southern_us
21865,mexican
26584,southern_us
39355,korean
14038,italian
45396,mexican
49715,italian
41515,indian
30445,cajun_creole
4090,cajun_creole
17207,thai
40376,italian
19398,italian
22347,vietnamese
49671,mexican
40854,italian
926,chinese
47919,mexican
20571,italian
18866,italian
48742,mexican
14577,spanish
29481,italian
40996,italian
34470,southern_us
31147,mexican
35932,italian
27221,italian
48301,italian
29925,chinese
48640,chinese
22873,italian
10565,cajun_creole
15509,italian
37569,italian
13306,italian
40474,italian
15182,italian
8609,chinese
32168,korean
1125,spanish
25244,italian
46889,chinese
13841,filipino
47135,moroccan
29036,indian
43533,chinese
41631,italian
22124,cajun_creole
18836,cajun_creole
35695,italian
5141,indian
41894,moroccan
4972,italian
34195,vietnamese
14183,cajun_creole
15188,indian
8734,italian
30946,southern_us
5588,cajun_creole
49554,southern_us
1270,indian
1259,chinese
45986,greek
22351,italian
300,mexican
9278,southern_us
10021,indian
17014,southern_us
40855,italian
18362,italian
16292,chinese
29924,southern_us
47174,cajun_creole
4856,italian
15417,italian
19875,cajun_creole
42228,moroccan
36264,mexican
14571,italian
23496,italian
43879,italian
23431,indian
5499,italian
247,italian
48795,indian
47113,italian
489,mexican
13036,chinese
4838,italian
40630,indian
17576,italian
29972,indian
8123,indian
35918,mexican
42669,cajun_creole
24632,russian
35740,indian
45670,italian
28041,filipino
46688,chinese
10309,chinese
15367,southern_us
30562,southern_us
47151,spanish
47300,thai
31200,cajun_creole
5749,southern_us
41807,italian
13990,mexican
23572,greek
872,southern_us
38085,vietnamese
5248,italian
