id,cuisine
18009,brazilian
28583,chinese
41580,russian
29752,cajun_creole
35687,italian
38527,british
19666,irish
41217,chinese
28753,mexican
22659,greek
21749,italian
44967,greek
42969,indian
44883,italian
20827,chinese
23196,thai
35387,irish
33780,irish
19001,russian
16526,russian
42455,japanese
47453,british
42478,french
11885,indian
16585,italian
29639,french
26245,thai
38516,chinese
47520,irish
26212,irish
23696,mexican
14926,thai
13292,irish
27346,vietnamese
1384,chinese
15959,mexican
42297,russian
46235,indian
21181,indian
9809,cajun_creole
22982,cajun_creole
23120,chinese
26743,italian
12741,mexican
7050,greek
22437,italian
14760,spanish
10649,jamaican
48065,vietnamese
39931,chinese
32935,italian
40142,vietnamese
19103,indian
38267,italian
30512,greek
3324,chinese
26197,italian
384,japanese
47230,chinese
39748,cajun_creole
41038,french
24878,mexican
42624,filipino
45706,korean
8874,irish
23878,greek
47234,irish
24075,thai
46323,italian
22562,italian
11358,french
9201,indian
38620,jamaican
47638,british
21238,indian
11053,japanese
46602,indian
13937,mexican
21876,russian
20798,italian
24381,chinese
48178,cajun_creole
45832,italian
27560,korean
23247,chinese
28975,british
43230,greek
9126,italian
13021,cajun_creole
28194,vietnamese
25617,vietnamese
36125,italian
16454,mexican
1607,chinese
38526,moroccan
18755,british
12035,french
16047,greek
15419,italian
16971,indian
31459,greek
27888,greek
13900,greek
12376,thai
1658,korean
29431,filipino
22290,greek
28464,italian
37953,korean
20814,chinese
35987,mexican
2329,italian
43237,mexican
30647,irish
16675,irish
37722,chinese
32438,chinese
20287,thai
43296,indian
6237,greek
48560,japanese
20810,mexican
34951,french
31850,chinese
47745,cajun_creole
37815,vietnamese
9872,italian
5592,italian
27411,thai
39320,irish
40247,british
19792,mexican
40754,irish
14365,mexican
14468,irish
47563,mexican
19611,italian
7163,irish
43069,irish
27505,chinese
36500,filipino
25932,irish
817,italian
8471,greek
48250,cajun_creole
9413,cajun_creole
12097,chinese
8416,cajun_creole
5892,italian
676,irish
47015,chinese
21891,irish
14630,italian
36195,japanese
25981,irish
39964,french
28298,british
31954,greek
26620,irish
14932,russian
47426,japanese
1038,greek
8077,filipino
37141,irish
45447,greek
9624,mexican
45589,irish
7265,irish
31844,irish
13046,italian
9867,italian
29184,moroccan
34783,italian
2823,vietnamese
18932,mexican
11112,mexican
12859,mexican
9365,italian
44516,irish
18193,russian
46545,italian
9900,italian
14815,thai
39690,italian
22193,russian
